generation,parent_fitness,parent_hc_cov,parent_hc_skills,parent_hc_1shift,parent_hc_forb,parent_soft_pen,objective_delta,survived_generation,became_champion
474,93345,0,0,4000,0,2655,0,true,false
474,92360,0,0,5000,0,2640,-2000,false,false
474,93345,0,0,4000,0,2655,-1015,false,false
474,93270,0,0,4000,0,2730,-3030,false,false
474,93345,0,0,4000,0,2655,-1070,false,false
474,93235,0,0,4000,0,2765,0,true,false
474,93310,0,0,4000,0,2690,0,true,false
474,93345,0,0,4000,0,2655,-1035,false,false
474,93330,0,0,4000,0,2670,-2915,false,false
474,93300,0,0,4000,0,2700,-2005,false,false
474,93410,0,0,4000,0,2590,-105,true,false
474,93285,0,0,4000,0,2715,0,true,false
474,93300,0,0,4000,0,2700,-160,true,false
474,93285,0,0,4000,0,2715,-2105,false,false
474,92315,1000,0,4000,0,2685,-970,false,false
474,93345,0,0,4000,0,2655,0,true,false
474,93345,0,0,4000,0,2655,-2095,false,false
474,93345,0,0,4000,0,2655,0,true,false
474,93330,0,0,4000,0,2670,-2015,false,false
474,92360,0,0,5000,0,2640,0,true,false
474,93300,0,0,4000,0,2700,-1000,false,false
474,93330,0,0,4000,0,2670,-1025,false,false
474,93285,0,0,4000,0,2715,0,true,false
474,93300,0,0,4000,0,2700,-985,false,false
474,93270,0,0,4000,0,2730,0,true,false
474,93410,0,0,4000,0,2590,0,true,false
474,93285,0,0,4000,0,2715,-2000,false,false
474,93330,0,0,4000,0,2670,-965,true,false
474,93410,0,0,4000,0,2590,0,true,false
474,92425,0,0,5000,0,2575,-2970,false,false
474,93345,0,0,4000,0,2655,-1000,true,false
474,93200,0,0,4000,0,2800,-1000,false,false
474,93245,0,0,4000,0,2755,0,true,false
474,93300,0,0,4000,0,2700,-1000,false,false
474,92425,0,0,5000,0,2575,-2030,false,false
474,93345,0,0,4000,0,2655,-935,true,false
474,93235,0,0,4000,0,2765,-1030,false,false
474,93330,0,0,4000,0,2670,0,true,false
474,92360,0,0,5000,0,2640,-135,false,false
474,93330,0,0,4000,0,2670,-2045,false,false
474,93410,0,0,4000,0,2590,0,true,false
474,93345,0,0,4000,0,2655,-2015,false,false
474,93330,0,0,4000,0,2670,-985,false,false
474,93330,0,0,4000,0,2670,-4115,false,false
474,92360,0,0,5000,0,2640,-970,false,false
474,93410,0,0,4000,0,2590,-3955,false,false
474,93300,0,0,4000,0,2700,-1015,false,false
474,93285,0,0,4000,0,2715,-985,false,false
474,93230,0,0,4000,0,2770,0,true,false
474,93300,0,0,4000,0,2700,0,true,false
474,93330,0,0,4000,0,2670,0,true,false
474,93285,0,0,4000,0,2715,-3985,false,false
474,93285,0,0,4000,0,2715,-1985,false,false
474,93330,0,0,4000,0,2670,-50,true,false
474,92360,0,0,5000,0,2640,-1000,false,false
474,93345,0,0,4000,0,2655,-2005,false,false
474,93330,0,0,4000,0,2670,0,true,false
474,93345,0,0,4000,0,2655,-1995,false,false
474,93345,0,0,4000,0,2655,0,true,false
474,93285,0,0,4000,0,2715,-65,true,false
474,93285,0,0,4000,0,2715,0,true,false
474,93300,0,0,4000,0,2700,-2925,false,false
474,93235,0,0,4000,0,2765,-1000,false,false
474,92425,0,0,5000,0,2575,0,true,false
474,93345,0,0,4000,0,2655,-1955,false,false
474,93330,0,0,4000,0,2670,0,true,false
474,93345,0,0,4000,0,2655,0,true,false
474,93330,0,0,4000,0,2670,-1000,false,false
474,93345,0,0,4000,0,2655,-2000,false,false
474,93330,0,0,4000,0,2670,-4135,false,false
474,93330,0,0,4000,0,2670,-1950,false,false
474,93285,0,0,4000,0,2715,-1970,false,false
474,92360,0,0,5000,0,2640,0,true,false
474,93300,0,0,4000,0,2700,0,true,false
474,93410,0,0,4000,0,2590,0,true,false
475,93345,0,0,4000,0,2655,-135,true,false
475,93345,0,0,4000,0,2655,0,true,false
475,93285,0,0,4000,0,2715,-75,true,false
475,93220,0,0,4000,0,2780,-2015,false,false
475,93410,0,0,4000,0,2590,0,true,false
475,93345,0,0,4000,0,2655,0,true,false
475,93410,0,0,4000,0,2590,-1065,false,false
475,93330,0,0,4000,0,2670,-2015,false,false
475,93140,0,0,4000,0,2860,-2165,false,false
475,93345,0,0,4000,0,2655,0,true,false
475,93345,0,0,4000,0,2655,-1000,false,false
475,93345,0,0,4000,0,2655,0,true,false
475,93305,0,0,4000,0,2695,-4030,false,false
475,93270,0,0,4000,0,2730,-1160,false,false
475,92310,0,0,5000,0,2690,0,false,false
475,91360,0,0,6000,0,2640,-1940,false,false
475,93330,0,0,4000,0,2670,0,true,false
475,93345,0,0,4000,0,2655,-885,true,false
475,93330,0,0,4000,0,2670,-1030,false,false
475,93330,0,0,4000,0,2670,0,true,false
475,93345,0,0,4000,0,2655,0,true,false
475,93285,0,0,4000,0,2715,0,true,false
475,93410,0,0,4000,0,2590,-2015,false,false
475,93235,0,0,4000,0,2765,-2985,false,false
475,92300,0,0,5000,0,2700,0,false,false
475,93330,0,0,4000,0,2670,0,true,false
475,93270,0,0,4000,0,2730,-3135,false,false
475,93345,0,0,4000,0,2655,0,true,false
475,93345,0,0,4000,0,2655,-1065,false,false
475,93330,0,0,4000,0,2670,-2065,false,false
475,93330,0,0,4000,0,2670,-970,false,false
475,92410,1000,0,4000,0,2590,0,true,false
475,92225,0,0,5000,0,2775,-3015,false,false
475,92200,0,0,5000,0,2800,-985,false,false
475,93330,0,0,4000,0,2670,-3990,false,false
475,92205,0,0,5000,0,2795,-1000,false,false
475,93410,0,0,4000,0,2590,0,true,false
475,93410,0,0,4000,0,2590,0,true,false
475,93345,0,0,4000,0,2655,-970,true,false
475,93330,0,0,4000,0,2670,0,true,false
475,93410,0,0,4000,0,2590,0,true,false
475,93410,0,0,4000,0,2590,0,true,false
475,93345,0,0,4000,0,2655,-1035,false,false
475,93330,0,0,4000,0,2670,-1955,false,false
475,92300,1000,0,4000,0,2700,-45,false,false
475,93345,0,0,4000,0,2655,-1000,false,false
475,93395,0,0,4000,0,2605,-3085,false,false
475,93285,0,0,4000,0,2715,-1965,false,false
475,93345,0,0,4000,0,2655,0,true,false
475,93330,0,0,4000,0,2670,0,true,false
475,93330,0,0,4000,0,2670,0,true,false
475,93285,0,0,4000,0,2715,-990,false,false
475,93345,0,0,4000,0,2655,0,true,false
475,92410,0,0,5000,0,2590,-970,false,false
475,93410,0,0,4000,0,2590,0,true,false
475,92410,0,0,5000,0,2590,0,true,false
475,92305,1000,0,4000,0,2695,-1015,false,false
475,93330,0,0,4000,0,2670,0,true,false
475,92410,0,0,5000,0,2590,0,true,false
475,92285,0,0,4000,1000,2715,0,false,false
475,92365,1000,0,4000,0,2635,0,false,false
475,93285,0,0,4000,0,2715,-1000,false,false
475,92330,0,0,5000,0,2670,-2050,false,false
475,93410,0,0,4000,0,2590,0,true,false
475,93330,0,0,4000,0,2670,-2045,false,false
475,93345,0,0,4000,0,2655,0,true,false
475,93230,0,0,4000,0,2770,-1045,false,false
475,93345,0,0,4000,0,2655,-970,true,false
475,93330,0,0,4000,0,2670,-985,false,false
475,93345,0,0,4000,0,2655,0,true,false
475,93330,0,0,4000,0,2670,-970,false,false
475,93140,0,0,4000,0,2860,0,true,false
475,93410,0,0,4000,0,2590,0,true,false
475,92235,0,0,5000,0,2765,0,false,false
475,93330,0,0,4000,0,2670,-1000,false,false
475,92315,1000,0,4000,0,2685,-30,false,false
475,93330,0,0,4000,0,2670,0,true,false
475,93315,0,0,3000,1000,2685,-1920,false,false
475,93345,0,0,4000,0,2655,-1055,false,false
475,93285,0,0,4000,0,2715,-1980,false,false
475,93345,0,0,4000,0,2655,-970,true,false
475,93345,0,0,4000,0,2655,-2985,false,false
475,93410,0,0,4000,0,2590,-1040,true,false
475,93345,0,0,4000,0,2655,0,true,false
475,93245,0,0,4000,0,2755,-2945,false,false
475,92365,1000,0,4000,0,2635,-1955,false,false
475,93315,0,0,3000,1000,2685,-35,true,false
475,93410,0,0,4000,0,2590,0,true,false
475,93345,0,0,4000,0,2655,0,true,false
475,93330,0,0,4000,0,2670,-1000,false,false
475,93410,0,0,4000,0,2590,-1990,false,false
475,93140,0,0,4000,0,2860,0,true,false
475,93330,0,0,4000,0,2670,0,true,false
475,93410,0,0,4000,0,2590,-2205,false,false
475,93330,0,0,4000,0,2670,0,true,false
475,93410,0,0,4000,0,2590,0,true,false
476,92375,1000,0,4000,0,2625,0,true,false
476,92375,0,0,4000,1000,2625,-3060,false,false
476,93330,0,0,4000,0,2670,0,true,false
476,93345,0,0,4000,0,2655,0,true,false
476,92300,0,0,5000,0,2700,-1970,false,false
476,93345,0,0,4000,0,2655,0,true,false
476,93410,0,0,4000,0,2590,-1020,true,false
476,92410,0,0,5000,0,2590,0,true,false
476,93330,0,0,4000,0,2670,-150,true,false
476,93330,0,0,4000,0,2670,-2020,false,false
476,93410,0,0,4000,0,2590,-1010,true,false
476,92375,0,0,5000,0,2625,0,true,false
476,93330,0,0,4000,0,2670,-1970,false,false
476,93330,0,0,4000,0,2670,-4125,false,false
476,93345,0,0,4000,0,2655,0,true,false
476,93410,0,0,4000,0,2590,-1035,true,false
476,92370,0,0,5000,0,2630,0,true,false
476,93410,0,0,4000,0,2590,-2970,false,false
476,92410,0,0,5000,0,2590,-45,true,false
476,93410,0,0,4000,0,2590,0,true,false
476,93345,0,0,4000,0,2655,-230,true,false
476,93345,0,0,4000,0,2655,-1915,false,false
476,93345,0,0,4000,0,2655,-3030,false,false
476,93330,0,0,4000,0,2670,0,true,false
476,93345,0,0,4000,0,2655,-955,true,false
476,93345,0,0,4000,0,2655,-2985,false,false
476,93330,0,0,4000,0,2670,-225,true,false
476,92370,0,0,5000,0,2630,-985,false,false
476,93330,0,0,4000,0,2670,-3050,false,false
476,93345,0,0,4000,0,2655,-955,true,false
476,93410,0,0,4000,0,2590,-1000,true,false
476,93330,0,0,4000,0,2670,-975,true,false
476,93410,0,0,4000,0,2590,0,true,false
476,93345,0,0,4000,0,2655,-2030,false,false
476,93410,0,0,4000,0,2590,0,true,false
476,92345,0,0,5000,0,2655,0,true,false
476,93345,0,0,4000,0,2655,-2050,false,false
476,93410,0,0,4000,0,2590,0,true,false
476,92300,0,0,5000,0,2700,-1030,false,false
476,91375,0,1000,5000,0,2625,-1000,false,false
476,93410,0,0,4000,0,2590,0,true,false
476,93410,0,0,4000,0,2590,-980,true,false
476,93330,0,0,4000,0,2670,0,true,false
476,93345,0,0,4000,0,2655,-1000,false,false
476,93410,0,0,4000,0,2590,-3910,false,false
476,93345,0,0,4000,0,2655,0,true,false
476,92360,0,0,5000,0,2640,-2030,false,false
476,93140,0,0,4000,0,2860,-2125,false,false
476,93410,0,0,4000,0,2590,-1020,true,false
476,91215,0,1000,5000,0,2785,-1045,false,false
476,93410,0,0,4000,0,2590,-3000,false,false
476,93410,0,0,4000,0,2590,-1130,false,false
476,93345,0,0,4000,0,2655,-1125,false,false
476,92375,0,0,5000,0,2625,-3000,false,false
476,93410,0,0,4000,0,2590,0,true,false
476,93330,0,0,4000,0,2670,-1965,false,false
476,93410,0,0,4000,0,2590,0,true,false
476,93280,0,0,3000,1000,2720,-1045,false,false
476,93345,0,0,4000,0,2655,-1005,false,false
476,92375,0,0,4000,1000,2625,-2000,false,false
476,93210,0,0,4000,0,2790,-1975,false,false
476,93410,0,0,4000,0,2590,0,true,false
476,93410,0,0,4000,0,2590,-2000,false,false
476,93410,0,0,4000,0,2590,-125,true,false
476,93330,0,0,4000,0,2670,-4030,false,false
476,92460,0,0,4000,1000,2540,-950,false,false
476,93330,0,0,4000,0,2670,-985,false,false
476,92375,1000,0,4000,0,2625,-3990,false,false
476,93345,0,0,4000,0,2655,-1985,false,false
476,93210,0,0,4000,0,2790,0,true,false
476,92375,0,0,4000,1000,2625,-975,false,false
476,93345,0,0,4000,0,2655,-1045,false,false
476,93330,0,0,4000,0,2670,-970,true,false
476,92345,0,0,5000,0,2655,-2000,false,false
476,93345,0,0,4000,0,2655,-1255,false,false
476,92375,0,0,4000,1000,2625,20,true,false
476,93410,0,0,4000,0,2590,0,true,false
476,93330,0,0,4000,0,2670,-970,true,false
476,93410,0,0,4000,0,2590,-1135,false,false
476,93410,0,0,4000,0,2590,-3070,false,false
476,93345,0,0,4000,0,2655,-95,true,false
476,92280,0,0,5000,0,2720,-3115,false,false
476,93410,0,0,4000,0,2590,0,true,false
476,93345,0,0,4000,0,2655,0,true,false
476,93410,0,0,4000,0,2590,0,true,false
476,93345,0,0,4000,0,2655,-1060,false,false
476,92310,0,0,5000,0,2690,-1970,false,false
476,93330,0,0,4000,0,2670,0,true,false
476,91205,0,0,5000,1000,2795,0,false,false
476,91420,0,0,5000,1000,2580,0,false,false
476,93330,0,0,4000,0,2670,0,true,false
476,92345,0,0,5000,0,2655,-2990,false,false
476,93345,0,0,4000,0,2655,-1000,false,false
476,92255,1000,0,4000,0,2745,0,false,false
476,93410,0,0,4000,0,2590,-2015,false,false
477,93410,0,0,4000,0,2590,-940,true,false
477,93345,0,0,4000,0,2655,-1000,false,false
477,93410,0,0,4000,0,2590,0,true,false
477,93115,0,0,4000,0,2885,0,true,false
477,93410,0,0,4000,0,2590,-2065,false,false
477,91365,1000,0,5000,0,2635,-1050,false,false
477,93410,0,0,4000,0,2590,0,true,false
477,92360,1000,0,4000,0,2640,-1000,false,false
477,93410,0,0,4000,0,2590,0,true,false
477,93410,0,0,4000,0,2590,-5000,false,false
477,93410,0,0,4000,0,2590,0,true,false
477,93210,0,0,4000,0,2790,-160,true,false
477,92300,0,0,4000,1000,2700,-1000,false,false
477,93410,0,0,4000,0,2590,-1000,true,false
477,93330,0,0,4000,0,2670,0,true,false
477,93410,0,0,4000,0,2590,-1970,false,false
477,93330,0,0,4000,0,2670,-105,true,false
477,93105,0,0,4000,0,2895,0,true,false
477,93410,0,0,4000,0,2590,0,true,false
477,93285,0,0,4000,0,2715,0,true,false
477,93410,0,0,4000,0,2590,-2130,false,false
477,92375,1000,0,4000,0,2625,0,false,false
477,93410,0,0,4000,0,2590,-2025,false,false
477,93410,0,0,4000,0,2590,0,true,false
477,93410,0,0,4000,0,2590,0,true,false
477,93410,0,0,4000,0,2590,0,true,false
477,93250,0,0,4000,0,2750,0,true,false
477,93330,0,0,4000,0,2670,0,true,false
477,93345,0,0,4000,0,2655,0,true,false
477,93330,0,0,4000,0,2670,0,true,false
477,93330,0,0,4000,0,2670,-1000,false,false
477,93410,0,0,4000,0,2590,0,true,false
477,92280,0,0,4000,1000,2720,-3030,false,false
477,92355,0,0,5000,0,2645,0,false,false
477,93410,0,0,4000,0,2590,0,true,false
477,93410,0,0,4000,0,2590,-1135,false,false
477,93345,0,0,4000,0,2655,0,true,false
477,93345,0,0,4000,0,2655,-30,true,false
477,93210,0,0,4000,0,2790,-2030,false,false
477,93410,0,0,4000,0,2590,-65,true,false
477,93410,0,0,4000,0,2590,0,true,false
477,93180,0,0,4000,0,2820,0,true,false
477,92345,0,0,5000,0,2655,0,false,false
477,93345,0,0,4000,0,2655,-2030,false,false
477,92390,0,0,4000,1000,2610,-2030,false,false
477,93410,0,0,4000,0,2590,-2135,false,false
477,91420,1000,0,4000,1000,2580,-30,false,false
477,93345,0,0,4000,0,2655,-60,true,false
477,93345,0,0,4000,0,2655,0,true,false
477,93330,0,0,4000,0,2670,-7015,false,false
477,92390,0,0,5000,0,2610,0,false,false
477,93410,0,0,4000,0,2590,0,true,false
477,92390,0,0,5000,0,2610,-965,false,false
477,92365,0,0,5000,0,2635,0,false,false
477,93250,0,0,4000,0,2750,-970,false,false
477,92345,0,0,5000,0,2655,-2075,false,false
477,93410,0,0,4000,0,2590,-1000,true,false
477,93410,0,0,4000,0,2590,-4015,false,false
477,93115,0,0,4000,0,2885,0,true,false
477,93410,0,0,4000,0,2590,-1045,false,false
477,93345,0,0,4000,0,2655,0,true,false
477,93410,0,0,4000,0,2590,-2005,false,false
477,93410,0,0,4000,0,2590,-2970,false,false
477,91400,0,0,5000,1000,2600,-3000,false,false
477,93345,0,0,4000,0,2655,0,true,false
477,93410,0,0,4000,0,2590,0,true,false
477,93105,0,0,4000,0,2895,-1970,false,false
477,93210,0,0,4000,0,2790,-2055,false,false
477,93180,0,0,4000,0,2820,0,true,false
477,93115,0,0,4000,0,2885,0,true,false
477,93410,0,0,4000,0,2590,-1000,false,false
477,90410,0,1000,5000,1000,2590,-70,false,false
477,93330,0,0,4000,0,2670,-2045,false,false
477,93410,0,0,4000,0,2590,-90,true,false
477,91015,0,0,4000,2000,2985,-35,false,false
477,92410,0,0,5000,0,2590,-1000,false,false
477,93410,0,0,4000,0,2590,-35,true,false
477,92345,0,0,5000,0,2655,-2000,false,false
477,93410,0,0,4000,0,2590,-1065,false,false
477,91410,0,0,5000,1000,2590,-865,false,false
477,92375,0,0,4000,1000,2625,-1970,false,false
477,92300,0,0,4000,1000,2700,-1000,false,false
477,93410,0,0,4000,0,2590,0,true,false
477,91365,1000,0,5000,0,2635,60,false,false
477,93410,0,0,4000,0,2590,-3070,false,false
477,93410,0,0,4000,0,2590,0,true,false
477,93330,0,0,4000,0,2670,-1905,false,false
477,93330,0,0,4000,0,2670,0,true,false
477,92375,1000,0,4000,0,2625,0,false,false
477,93410,0,0,4000,0,2590,-150,true,false
477,93345,0,0,4000,0,2655,-1045,false,false
477,93410,0,0,4000,0,2590,-980,true,false
477,93345,0,0,4000,0,2655,-1030,false,false
477,93410,0,0,4000,0,2590,-1180,false,false
477,93345,0,0,4000,0,2655,-30,true,false
477,93285,0,0,4000,0,2715,0,true,false
478,91300,0,0,5000,1000,2700,-1000,false,false
478,93410,0,0,4000,0,2590,0,true,false
478,93410,0,0,4000,0,2590,0,true,false
478,93375,0,0,4000,0,2625,0,true,false
478,93345,0,0,4000,0,2655,-1015,false,false
478,93410,0,0,4000,0,2590,0,true,false
478,93375,0,0,4000,0,2625,-1050,false,false
478,93375,0,0,4000,0,2625,-970,true,false
478,93410,0,0,4000,0,2590,0,true,false
478,93410,0,0,4000,0,2590,-1055,false,false
478,93410,0,0,4000,0,2590,0,true,false
478,93315,0,0,4000,0,2685,-1000,false,false
478,93330,0,0,4000,0,2670,-3985,false,false
478,93410,0,0,4000,0,2590,0,true,false
478,93410,0,0,4000,0,2590,-3035,false,false
478,92230,0,0,5000,0,2770,-50,false,false
478,93115,0,0,4000,0,2885,-1000,false,false
478,93410,0,0,4000,0,2590,0,true,false
478,93225,0,0,4000,0,2775,-95,true,false
478,93410,0,0,4000,0,2590,-165,true,false
478,93345,0,0,4000,0,2655,-105,true,false
478,93330,0,0,4000,0,2670,-1115,false,false
478,93320,0,0,4000,0,2680,-45,true,false
478,92410,0,0,5000,0,2590,-2000,false,false
478,93410,0,0,4000,0,2590,0,true,false
478,91385,1000,0,5000,0,2615,0,false,false
478,93410,0,0,4000,0,2590,-3030,false,false
478,93285,0,0,4000,0,2715,-1000,false,false
478,93410,0,0,4000,0,2590,-2000,false,false
478,93410,0,0,4000,0,2590,0,true,false
478,93315,0,0,4000,0,2685,-1985,false,false
478,93180,0,0,4000,0,2820,0,true,false
478,92230,0,0,5000,0,2770,0,false,false
478,93410,0,0,4000,0,2590,-20,true,false
478,93410,0,0,4000,0,2590,-3090,false,false
478,93410,0,0,4000,0,2590,0,true,false
478,93330,0,0,4000,0,2670,0,true,false
478,93410,0,0,4000,0,2590,0,true,false
478,93410,0,0,4000,0,2590,-125,true,false
478,93330,0,0,4000,0,2670,0,true,false
478,93410,0,0,4000,0,2590,-1105,false,false
478,91280,0,1000,4000,1000,2720,-270,false,false
478,93345,0,0,4000,0,2655,0,true,false
478,93410,0,0,4000,0,2590,-1055,false,false
478,93410,0,0,4000,0,2590,-50,true,false
478,93410,0,0,4000,0,2590,-110,true,false
478,93345,0,0,4000,0,2655,-4090,false,false
478,93225,0,0,4000,0,2775,0,true,false
478,93285,0,0,4000,0,2715,-1000,false,false
478,93410,0,0,4000,0,2590,-1000,true,false
478,93410,0,0,4000,0,2590,0,true,false
478,92355,0,0,5000,0,2645,-1000,false,false
478,93105,0,0,4000,0,2895,65,true,false
478,92345,0,0,5000,0,2655,0,false,false
478,92280,0,0,5000,0,2720,-10,false,false
478,93410,0,0,4000,0,2590,-3045,false,false
478,93410,0,0,4000,0,2590,0,true,false
478,93410,0,0,4000,0,2590,0,true,false
478,93410,0,0,4000,0,2590,-60,true,false
478,93410,0,0,4000,0,2590,0,true,false
478,93410,0,0,4000,0,2590,-2000,false,false
478,93410,0,0,4000,0,2590,0,true,false
478,93410,0,0,4000,0,2590,-3990,false,false
478,91180,0,0,5000,1000,2820,-1050,false,false
478,93410,0,0,4000,0,2590,-1950,false,false
478,93410,0,0,4000,0,2590,-970,true,false
478,92345,0,0,5000,0,2655,0,false,false
478,93050,0,0,4000,0,2950,-1985,false,false
478,93410,0,0,4000,0,2590,-1000,true,false
478,93410,0,0,4000,0,2590,0,true,false
478,92430,1000,0,4000,0,2570,-4165,false,false
478,93410,0,0,4000,0,2590,15,true,true
478,93225,0,0,4000,0,2775,-2030,false,false
478,93410,0,0,4000,0,2590,-2095,false,false
478,93180,0,0,4000,0,2820,-1990,false,false
478,93410,0,0,4000,0,2590,-1120,false,false
478,93315,0,0,4000,0,2685,-3015,false,false
478,93410,0,0,4000,0,2590,10,true,false
478,93410,0,0,4000,0,2590,-80,true,false
478,93410,0,0,4000,0,2590,-1915,false,false
478,93410,0,0,4000,0,2590,-1125,false,false
478,93115,0,0,4000,0,2885,-970,false,false
478,93345,0,0,4000,0,2655,-2000,false,false
478,93330,0,0,4000,0,2670,0,true,false
478,93345,0,0,4000,0,2655,0,true,false
478,92230,0,0,5000,0,2770,0,false,false
478,93330,0,0,4000,0,2670,0,true,false
478,92345,0,0,5000,0,2655,-2015,false,false
478,93410,0,0,4000,0,2590,-1990,false,false
478,93050,0,0,4000,0,2950,-2990,false,false
478,93410,0,0,4000,0,2590,-3080,false,false
478,93250,0,0,4000,0,2750,-1985,false,false
478,93410,0,0,4000,0,2590,-2045,false,false
478,93260,0,0,4000,0,2740,0,true,false
478,93410,0,0,4000,0,2590,-920,true,false
479,93410,0,0,4000,0,2590,-1000,false,false
479,93410,0,0,4000,0,2590,0,true,false
479,93410,0,0,4000,0,2590,0,true,false
479,93180,0,0,4000,0,2820,-985,false,false
479,93410,0,0,4000,0,2590,-970,true,false
479,92315,0,0,5000,0,2685,-3125,false,false
479,93410,0,0,4000,0,2590,-1000,false,false
479,93130,0,0,4000,0,2870,-60,true,false
479,93410,0,0,4000,0,2590,-2030,false,false
479,93285,0,0,4000,0,2715,-965,false,false
479,93420,0,0,4000,0,2580,-2000,false,false
479,93410,0,0,4000,0,2590,-3065,false,false
479,93410,0,0,4000,0,2590,-1030,false,false
479,93410,0,0,4000,0,2590,0,true,false
479,93410,0,0,4000,0,2590,0,true,false
479,93410,0,0,4000,0,2590,0,true,false
479,93410,0,0,4000,0,2590,-1000,false,false
479,93330,0,0,4000,0,2670,-125,true,false
479,93410,0,0,4000,0,2590,-1015,false,false
479,93410,0,0,4000,0,2590,-1000,false,false
479,93410,0,0,4000,0,2590,0,true,false
479,93410,0,0,4000,0,2590,-4045,false,false
479,93410,0,0,4000,0,2590,0,true,false
479,93410,0,0,4000,0,2590,0,true,false
479,92230,0,0,5000,0,2770,-1000,false,false
479,93420,0,0,4000,0,2580,-1015,false,false
479,93410,0,0,4000,0,2590,15,true,false
479,93410,0,0,4000,0,2590,-1080,false,false
479,93410,0,0,4000,0,2590,-2000,false,false
479,93410,0,0,4000,0,2590,-1950,false,false
479,93410,0,0,4000,0,2590,-2025,false,false
479,93410,0,0,4000,0,2590,-2045,false,false
479,93420,0,0,4000,0,2580,0,true,false
479,93410,0,0,4000,0,2590,0,true,false
479,93240,0,0,4000,0,2760,0,true,false
479,93410,0,0,4000,0,2590,0,true,false
479,93410,0,0,4000,0,2590,0,true,false
479,92345,0,0,5000,0,2655,-3940,false,false
479,93410,0,0,4000,0,2590,-970,true,false
479,93410,0,0,4000,0,2590,-50,true,false
479,92270,0,0,5000,0,2730,-1060,false,false
479,93410,0,0,4000,0,2590,-6080,false,false
479,92345,0,0,5000,0,2655,0,false,false
479,93350,0,0,4000,0,2650,-3155,false,false
479,93410,0,0,4000,0,2590,-40,true,false
479,92290,0,0,5000,0,2710,0,false,false
479,93410,0,0,4000,0,2590,-985,false,false
479,93410,0,0,4000,0,2590,-1050,false,false
479,93410,0,0,4000,0,2590,-980,false,false
479,93410,0,0,4000,0,2590,-1000,false,false
479,93410,0,0,4000,0,2590,-75,true,false
479,93285,0,0,4000,0,2715,0,true,false
479,92285,0,0,5000,0,2715,0,false,false
479,93410,0,0,4000,0,2590,0,true,false
479,93410,0,0,4000,0,2590,-4015,false,false
479,93420,0,0,4000,0,2580,-1045,false,false
479,92440,0,0,5000,0,2560,0,false,false
479,93410,0,0,4000,0,2590,-1040,false,false
479,92355,1000,0,4000,0,2645,-150,false,false
479,93410,0,0,4000,0,2590,0,true,false
479,93410,0,0,4000,0,2590,0,true,false
479,93410,0,0,4000,0,2590,-1035,false,false
479,93410,0,0,4000,0,2590,-2030,false,false
479,93130,0,0,4000,0,2870,0,true,false
479,93410,0,0,4000,0,2590,-2910,false,false
479,93410,0,0,4000,0,2590,0,true,false
479,93225,0,0,4000,0,2775,-35,true,false
479,93410,0,0,4000,0,2590,0,true,false
479,93345,0,0,4000,0,2655,-50,true,false
479,93330,0,0,4000,0,2670,-35,true,false
479,93410,0,0,4000,0,2590,-3015,false,false
479,91265,0,1000,4000,1000,2735,-2000,false,false
479,92490,1000,0,4000,0,2510,0,true,false
479,93285,0,0,4000,0,2715,0,true,false
479,93345,0,0,4000,0,2655,-35,true,false
479,93425,0,0,4000,0,2575,0,true,false
479,93375,0,0,4000,0,2625,-930,true,false
479,92345,0,0,5000,0,2655,-985,false,false
479,93410,0,0,4000,0,2590,-30,true,false
479,91495,0,0,4000,2000,2505,-970,false,false
479,93345,0,0,4000,0,2655,0,true,false
479,91265,0,1000,4000,1000,2735,-1065,false,false
479,93410,0,0,4000,0,2590,0,true,false
479,93275,0,0,4000,0,2725,-65,true,false
479,93330,0,0,4000,0,2670,-3125,false,false
479,93275,0,0,4000,0,2725,-970,false,false
479,93410,0,0,4000,0,2590,0,true,false
479,93425,0,0,4000,0,2575,-1055,false,false
479,91410,0,0,5000,1000,2590,-1065,false,false
479,92285,0,0,5000,0,2715,0,false,false
479,93390,0,0,4000,0,2610,0,true,false
479,93410,0,0,4000,0,2590,-1065,false,false
479,93410,0,0,4000,0,2590,-940,true,false
479,93410,0,0,4000,0,2590,0,true,false
479,93410,0,0,4000,0,2590,0,true,false
480,93410,0,0,4000,0,2590,-1030,false,false
480,93410,0,0,4000,0,2590,-2000,false,false
480,93130,0,0,4000,0,2870,0,true,false
480,93425,0,0,4000,0,2575,-105,true,false
480,93310,0,0,4000,0,2690,-2135,false,false
480,93410,0,0,4000,0,2590,-45,true,false
480,93410,0,0,4000,0,2590,-1000,true,false
480,93410,0,0,4000,0,2590,-2015,false,false
480,93205,0,0,4000,0,2795,-2175,false,false
480,90525,0,0,5000,2000,2475,-1110,false,false
480,93420,0,0,4000,0,2580,-50,true,false
480,93285,0,0,4000,0,2715,-1025,false,false
480,93410,0,0,4000,0,2590,-1035,false,false
480,92305,1000,0,4000,0,2695,-60,false,false
480,93410,0,0,4000,0,2590,0,true,false
480,93410,0,0,4000,0,2590,-4035,false,false
480,93410,0,0,4000,0,2590,0,true,false
480,93410,0,0,4000,0,2590,0,true,false
480,91460,1000,0,5000,0,2540,-1960,false,false
480,93410,0,0,4000,0,2590,0,true,false
480,93410,0,0,4000,0,2590,-60,true,false
480,92380,0,0,5000,0,2620,-1000,false,false
480,93420,0,0,4000,0,2580,0,true,false
480,93410,0,0,4000,0,2590,35,true,false
