env,penalty,mode,seed,gen,dist0,dist2,dist5,dist10
StaticNull,500,PureSA,102,50,0.00,0.00,4.00,50.00
StaticNull,500,PureSA,102,100,0.00,0.00,2.00,52.00
StaticNull,500,PureSA,102,150,0.00,0.00,0.00,49.00
StaticNull,500,PureSA,102,200,0.00,0.00,0.00,55.00
StaticNull,500,PureSA,102,250,0.00,0.00,0.00,53.00
StaticNull,500,PureSA,102,300,0.00,0.00,0.00,50.00
StaticNull,500,PureSA,102,350,0.00,0.00,0.00,49.00
StaticNull,500,PureSA,102,400,0.00,0.00,0.00,50.00
StaticNull,500,PureSA,102,450,0.00,0.00,0.00,51.00
StaticNull,500,PureSA,102,500,0.00,0.00,0.00,51.00
StaticNull,500,PureSA,102,550,0.00,0.00,0.00,51.00
StaticNull,500,PureSA,102,600,0.00,0.00,0.00,51.00
StaticNull,500,PureSA,102,650,0.00,0.00,0.00,52.00
StaticNull,500,PureSA,102,700,0.00,0.00,0.00,52.00
StaticNull,500,PureSA,102,750,0.00,0.00,0.00,52.00
StaticNull,500,PureSA,102,800,0.00,0.00,0.00,52.00
StaticNull,500,PureSA,102,850,0.00,0.00,0.00,52.00
StaticNull,500,PureSA,102,900,0.00,0.00,0.00,52.00
StaticNull,500,PureSA,102,950,0.00,0.00,0.00,52.00
StaticNull,500,PureSA,102,1000,0.00,0.00,0.00,52.00
StaticNull,500,PureSA,103,0,0.00,0.00,1.00,45.00
StaticNull,500,PureSA,103,50,0.00,0.00,1.00,52.00
StaticNull,500,PureSA,103,100,0.00,0.00,1.00,58.00
StaticNull,500,PureSA,103,150,0.00,0.00,1.00,59.00
StaticNull,500,PureSA,103,200,0.00,0.00,2.00,56.00
StaticNull,500,PureSA,103,250,0.00,0.00,2.00,58.00
StaticNull,500,PureSA,103,300,0.00,0.00,2.00,59.00
StaticNull,500,PureSA,103,350,0.00,0.00,2.00,60.00
StaticNull,500,PureSA,103,400,0.00,0.00,2.00,62.00
StaticNull,500,PureSA,103,450,0.00,0.00,2.00,61.00
StaticNull,500,PureSA,103,500,0.00,0.00,2.00,60.00
StaticNull,500,PureSA,103,550,0.00,0.00,2.00,60.00
StaticNull,500,PureSA,103,600,0.00,0.00,2.00,60.00
StaticNull,500,PureSA,103,650,0.00,0.00,2.00,60.00
StaticNull,500,PureSA,103,700,0.00,0.00,2.00,60.00
StaticNull,500,PureSA,103,750,0.00,0.00,2.00,60.00
StaticNull,500,PureSA,103,800,0.00,0.00,2.00,60.00
StaticNull,500,PureSA,103,850,0.00,0.00,2.00,60.00
StaticNull,500,PureSA,103,900,0.00,0.00,2.00,60.00
StaticNull,500,PureSA,103,950,0.00,0.00,2.00,60.00
StaticNull,500,PureSA,103,1000,0.00,0.00,2.00,60.00
StaticNull,500,PureSA,104,0,0.00,0.00,0.00,50.00
StaticNull,500,PureSA,104,50,0.00,0.00,1.00,54.00
StaticNull,500,PureSA,104,100,0.00,0.00,1.00,47.00
StaticNull,500,PureSA,104,150,0.00,0.00,2.00,48.00
StaticNull,500,PureSA,104,200,0.00,0.00,2.00,46.00
StaticNull,500,PureSA,104,250,0.00,0.00,3.00,48.00
StaticNull,500,PureSA,104,300,0.00,0.00,3.00,47.00
StaticNull,500,PureSA,104,350,0.00,0.00,3.00,43.00
StaticNull,500,PureSA,104,400,0.00,0.00,2.00,43.00
StaticNull,500,PureSA,104,450,0.00,0.00,2.00,43.00
StaticNull,500,PureSA,104,500,0.00,0.00,2.00,43.00
StaticNull,500,PureSA,104,550,0.00,0.00,2.00,44.00
StaticNull,500,PureSA,104,600,0.00,0.00,2.00,44.00
StaticNull,500,PureSA,104,650,0.00,0.00,2.00,44.00
StaticNull,500,PureSA,104,700,0.00,0.00,2.00,44.00
StaticNull,500,PureSA,104,750,0.00,0.00,2.00,44.00
StaticNull,500,PureSA,104,800,0.00,0.00,2.00,44.00
StaticNull,500,PureSA,104,850,0.00,0.00,2.00,44.00
StaticNull,500,PureSA,104,900,0.00,0.00,2.00,44.00
StaticNull,500,PureSA,104,950,0.00,0.00,2.00,44.00
StaticNull,500,PureSA,104,1000,0.00,0.00,2.00,44.00
StaticNull,500,PureSA,105,0,0.00,0.00,0.00,46.00
StaticNull,500,PureSA,105,50,0.00,0.00,2.00,52.00
StaticNull,500,PureSA,105,100,0.00,0.00,1.00,57.00
StaticNull,500,PureSA,105,150,0.00,0.00,1.00,49.00
StaticNull,500,PureSA,105,200,0.00,0.00,1.00,52.00
StaticNull,500,PureSA,105,250,0.00,0.00,2.00,54.00
StaticNull,500,PureSA,105,300,0.00,0.00,2.00,56.00
StaticNull,500,PureSA,105,350,0.00,0.00,2.00,56.00
StaticNull,500,PureSA,105,400,0.00,0.00,2.00,56.00
StaticNull,500,PureSA,105,450,0.00,0.00,2.00,55.00
StaticNull,500,PureSA,105,500,0.00,0.00,2.00,55.00
StaticNull,500,PureSA,105,550,0.00,0.00,2.00,56.00
StaticNull,500,PureSA,105,600,0.00,0.00,2.00,56.00
StaticNull,500,PureSA,105,650,0.00,0.00,2.00,56.00
StaticNull,500,PureSA,105,700,0.00,0.00,2.00,56.00
StaticNull,500,PureSA,105,750,0.00,0.00,2.00,56.00
StaticNull,500,PureSA,105,800,0.00,0.00,2.00,55.00
StaticNull,500,PureSA,105,850,0.00,0.00,2.00,55.00
StaticNull,500,PureSA,105,900,0.00,0.00,2.00,55.00
StaticNull,500,PureSA,105,950,0.00,0.00,2.00,55.00
StaticNull,500,PureSA,105,1000,0.00,0.00,2.00,55.00
