date,ticker,decision_id,cohort,direction,entry_price,ts,oqs_prev,oqs_new,oqs_delta,action_prev,action_new,target_move,stop_move,classification,ret_5m,ret_15m,ret_30m,ret_60m,mfe_after,mae_after,h300_ret
2026-09-15,INDHOTEL_NS,,ASOF,1,725.950012,1789456140,22,14,-8,AVOID,AVOID,UNCHANGED,UNCHANGED,OQS_DOWN,-0.005027927745293935,-0.004339175087762469,-0.003856997781739158,-0.008333890055693691,-0.000137800692070951,-0.026103742250506382,0.000207
2026-09-15,INDUSINDBK_NS,,ASOF,1,967.799988,1789456140,18,22,4,AVOID,AVOID,UNCHANGED,UNCHANGED,OQS_UP,-0.0018598760305006171,-0.0016532091473519784,-0.002066542913649256,-0.0044430544051628825,0.002893146952526636,-0.0240752100525961,0.000103
2026-09-15,INFY_NS,,ASOF,1,1082.699951,1789456140,22,18,-4,AVOID,AVOID,UNCHANGED,UNCHANGED,OQS_DOWN,-0.0033249982238731583,-0.004248615149390134,-0.006095849000424085,-0.00831255217090617,0.001662555723159855,-0.03149531445214091,0.000647
2026-09-15,LUPIN_NS,,ASOF,1,2074.600098,1789456140,41,35,-6,MONITOR,AVOID,UNCHANGED,UNCHANGED,OQS_DOWN|ACTION_CHANGE,-0.0012533008180740427,9.638041968564055e-05,-0.0001928790172673023,-0.0033741444196875234,0.007374820987668782,-0.019570083911178864,0.000675
2026-09-15,M&M_NS,,ASOF,1,3094.199951,1789456140,41,35,-6,MONITOR,AVOID,UNCHANGED,UNCHANGED,OQS_DOWN|ACTION_CHANGE,-0.0010018270935426227,-0.00038780654741211827,-0.002100704521704989,-0.006205142299803512,0.010632844411240166,-0.02091007434057065,0.000453
2026-09-15,NTPC_NS,,ASOF,1,327.700012,1789456140,86,79,-7,ACT,ACT,UNCHANGED,UNCHANGED,OQS_DOWN,0.003509289171205797,0.003356654722883363,0.0013731519072521724,0.0010679761371773608,0.01098558334190337,-0.0036619223559870213,0.000153
2026-09-15,PIDILITIND_NS,,ASOF,1,1556.699951,1789456140,10,4,-6,AVOID,AVOID,UNCHANGED,UNCHANGED,OQS_DOWN,-0.009956960439401372,-0.00847944460428653,-0.009956960439401372,-0.010021183211344853,0.0017987082213250128,-0.02286887424335928,-0.000572
2026-09-15,SBIN_NS,,ASOF,1,981.900024,1789456140,22,18,-4,AVOID,AVOID,UNCHANGED,UNCHANGED,OQS_DOWN,-0.002444265140378518,-0.0017313491714190856,-0.002036866826614448,-0.002444265140378518,0.01935023928063624,-0.014156251818158659,0.000713
2026-09-15,TATASTEEL_NS,,ASOF,1,182.979996,1789456140,28,32,4,AVOID,AVOID,UNCHANGED,UNCHANGED,OQS_UP,-0.0009290547880777627,0.002623296121763975,0.002896483322887042,0.0020221341764354674,0.013225477917730282,-0.014701075378027593,0.000656
2026-09-15,TMCV_NS,,ASOF,1,431.100006,1789456140,45,41,-4,MONITOR,MONITOR,UNCHANGED,UNCHANGED,OQS_DOWN,-0.0012758482936120804,0.000347933189311977,0.0010437990876964692,0.003363446469005019,0.005335160901121322,-0.03421479863418137,0.00116
2026-09-15,ULTRACEMCO_NS,,ASOF,1,10824.0,1789456140,38,34,-4,AVOID,AVOID,UNCHANGED,UNCHANGED,OQS_DOWN,-0.0021249076127124907,-0.001755358462675536,-0.002402069475240207,-0.0022172949002217295,0.004896526237989652,-0.01607538802660754,-0.00037
2026-09-15,WIPRO_NS,,ASOF,1,171.389999,1789456140,14,10,-4,AVOID,AVOID,UNCHANGED,UNCHANGED,OQS_DOWN,-0.005134514839247134,-0.005776329478335629,-0.006593176379935981,-0.007468337692495269,-0.0029756352188758045,-0.03640822183280142,-0.001284
2026-09-15,BAJFINANCE_NS,,ASOF,1,1017.900024,1789456200,22,18,-4,AVOID,AVOID,UNCHANGED,UNCHANGED,OQS_DOWN,-0.003438451226461048,-0.0029472438502836013,-0.004813855864493064,-0.006287477993025404,0.009725930439829687,-0.012181966507154763,0.001572
2026-09-15,BHARTIARTL_NS,,ASOF,1,1825.900024,1789456200,86,79,-7,ACT,ACT,UNCHANGED,UNCHANGED,OQS_DOWN,0.004545663542789334,0.004326646981918748,0.003395559178730516,0.0021359465342364057,0.010570089773915776,-0.003943300691979744,0.000274
2026-09-15,EICHERMOT_NS,,ASOF,1,7486.5,1789456200,72,66,-6,ACT,ACT,UNCHANGED,UNCHANGED,OQS_DOWN,0.0011353770119548522,0.0012689507780671875,0.0033393441528083885,0.0005342950644493422,0.008147999732852467,-0.01048554063981834,-0.000534
2026-09-15,ICICIBANK_NS,,ASOF,1,1356.300049,1789456200,32,39,7,AVOID,AVOID,UNCHANGED,UNCHANGED,OQS_UP,0.0005160738588162179,0.0006634978539878056,-0.0008111021074842891,-0.0011059500978274643,0.004939873743232502,-0.006119625967808208,-0.000148
2026-09-15,INDUSINDBK_NS,,ASOF,1,967.799988,1789456200,22,18,-4,AVOID,AVOID,UNCHANGED,UNCHANGED,OQS_DOWN,-0.00237651170543307,-0.0016532091473519784,-0.002789845471730348,-0.00526965887187915,0.002893146952526636,-0.0240752100525961,0.000103
2026-09-15,MARUTI_NS,,ASOF,1,12377.0,1789456200,22,18,-4,AVOID,AVOID,UNCHANGED,UNCHANGED,OQS_DOWN,-0.00258544073685061,-0.001292720368425305,-0.00258544073685061,-0.0029894158519835176,0.00258544073685061,-0.018421265250060596,0.000162
2026-09-15,PAGEIND_NS,,ASOF,1,35200.0,1789456200,22,18,-4,AVOID,AVOID,UNCHANGED,UNCHANGED,OQS_DOWN,-0.003125,-0.002840909090909091,-0.003693181818181818,-0.006392045454545455,-0.0017045454545454545,-0.033522727272727273,-0.000568
2026-09-15,TATASTEEL_NS,,ASOF,1,182.979996,1789456200,32,28,-4,AVOID,AVOID,UNCHANGED,UNCHANGED,OQS_DOWN,-0.001147621227071523,0.002240700615429228,0.002896483322887042,0.0016395386701007204,0.013225477917730282,-0.014701075378027593,0.000656
2026-09-15,TITAN_NS,,ASOF,1,4921.5,1789456200,18,10,-8,AVOID,AVOID,UNCHANGED,UNCHANGED,OQS_DOWN,-0.0061972975718784925,-0.0051813471502590676,-0.005587727318906837,-0.006705272782688205,-0.0001015950421619425,-0.015544041450777202,-0.000305
2026-09-15,TMCV_NS,,ASOF,1,431.100006,1789456200,41,35,-6,MONITOR,AVOID,UNCHANGED,UNCHANGED,OQS_DOWN|ACTION_CHANGE,-0.0011598234505345438,0.0004638872423693318,0.0009278450346391143,0.0024356016744856352,0.005335160901121322,-0.03421479863418137,0.00116
2026-09-15,ULTRACEMCO_NS,,ASOF,1,10824.0,1789456200,34,28,-6,AVOID,AVOID,UNCHANGED,UNCHANGED,OQS_DOWN,-0.0021249076127124907,-0.0016629711751662971,-0.0025868440502586844,-0.0022172949002217295,0.004896526237989652,-0.01607538802660754,-0.00037
2026-09-15,VBL_NS,,ASOF,1,413.950012,1789456200,22,18,-4,AVOID,AVOID,UNCHANGED,UNCHANGED,OQS_DOWN,-0.0018118124682377473,-0.002053402275259241,-0.0016910544261562073,-0.005314680362903372,0.013286628934875437,-0.016427147980166357,-0.002078
2026-09-15,APOLLOHOSP_NS,,ASOF,1,8826.0,1789456260,22,18,-4,AVOID,AVOID,UNCHANGED,UNCHANGED,OQS_DOWN,-0.002266032177656923,-0.002492635395422615,-0.0036823022886924993,-0.004362111941989576,-0.0007931112621799229,-0.017108542941309767,0.001416
2026-09-15,BAJFINANCE_NS,,ASOF,1,1017.900024,1789456260,18,22,4,AVOID,AVOID,UNCHANGED,UNCHANGED,OQS_UP,-0.0029472438502836013,-0.003438451226461048,-0.005599775674009396,-0.006287477993025404,0.009725930439829687,-0.012181966507154763,0.001572
2026-09-15,EICHERMOT_NS,,ASOF,1,7486.5,1789456260,66,72,6,ACT,ACT,UNCHANGED,UNCHANGED,OQS_UP,0.000868229479730181,0.0013357376611233553,0.0032725572697522207,0.0002003606491685033,0.008147999732852467,-0.01048554063981834,-0.000534
2026-09-15,HEROMOTOCO_NS,,ASOF,1,5253.5,1789456260,86,78,-8,ACT,ACT,UNCHANGED,UNCHANGED,OQS_DOWN,0.0054249547920434,0.005615304082992291,0.0050442562101456175,0.0009517464547444561,0.01646521366707909,-0.016655562958027982,0.002094
2026-09-15,ICICIBANK_NS,,ASOF,1,1356.300049,1789456260,39,45,6,AVOID,MONITOR,UNCHANGED,UNCHANGED,OQS_UP|ACTION_CHANGE,0.0006634978539878056,0.0006634978539878056,-0.0021381880713457414,-0.00191705207858836,0.004939873743232502,-0.006119625967808208,-0.000148
2026-09-15,KOTAKBANK_NS,,ASOF,-1,413.100006,1789456260,28,36,8,AVOID,AVOID,UNCHANGED,UNCHANGED,OQS_UP,-0.0018155412554402563,-0.0025417281075623306,-0.0013313674376571358,-0.0010892805287655756,0.00895669825653702,-0.010893246279729218,0.003922
2026-09-15,LUPIN_NS,,ASOF,1,2074.600098,1789456260,35,29,-6,AVOID,AVOID,UNCHANGED,UNCHANGED,OQS_DOWN,-0.0011086710995975712,0.00048202044201875433,-0.0012533008180740427,-0.0035670232712602954,0.007374820987668782,-0.019570083911178864,0.000675
2026-09-15,M&M_NS,,ASOF,1,3094.199951,1789456260,35,29,-6,AVOID,AVOID,UNCHANGED,UNCHANGED,OQS_DOWN,-0.00113114856297309,-0.00113114856297309,-0.002456161031640471,-0.006399085052616257,0.010632844411240166,-0.02091007434057065,0.000453
2026-09-15,NAUKRI_NS,,ASOF,1,1282.599976,1789456260,18,10,-8,AVOID,AVOID,UNCHANGED,UNCHANGED,OQS_DOWN,-0.005925445300335769,-0.005301674176762163,-0.0022610516781461174,-0.004989883789086372,0.0006237708007430451,-0.025962831588166948,-0.001559
2026-09-15,NTPC_NS,,ASOF,1,327.700012,1789456260,79,73,-6,ACT,ACT,UNCHANGED,UNCHANGED,OQS_DOWN,0.0028989376310561738,0.0027463963093037965,0.001220610585499795,0.0009154348154249833,0.01098558334190337,-0.0036619223559870213,0.000153
2026-09-15,TRENT_NS,,ASOF,1,2792.899902,1789456260,22,10,-12,AVOID,AVOID,UNCHANGED,UNCHANGED,OQS_DOWN,-0.005836157726983983,-0.004475634678958183,-0.006373233903228555,-0.00945250561292766,0.005406601929838833,-0.023309053477089173,0.000752
2026-09-15,BHARTIARTL_NS,,ASOF,1,1825.900024,1789456320,79,73,-6,ACT,ACT,UNCHANGED,UNCHANGED,OQS_DOWN,0.00476474695853198,0.004490909402571687,0.0032860508982952234,0.0018072879831864056,0.010570089773915776,-0.003943300691979744,0.000274
2026-09-15,EICHERMOT_NS,,ASOF,1,7486.5,1789456320,72,66,-6,ACT,ACT,UNCHANGED,UNCHANGED,OQS_DOWN,0.0009350163627863488,0.0016028851933480265,0.001736458959460362,0.0004675081813931744,0.008147999732852467,-0.01048554063981834,-0.000534
2026-09-15,HINDUNILVR_NS,,ASOF,1,1951.0,1789456320,78,86,8,ACT,ACT,UNCHANGED,UNCHANGED,OQS_UP,0.004664262217292414,0.005791926616158381,0.0046130189646335215,0.0046130189646335215,0.013326499231163505,-0.00661200636292286,-0.00082
2026-09-15,INDUSINDBK_NS,,ASOF,1,967.799988,1789456320,18,22,4,AVOID,AVOID,UNCHANGED,UNCHANGED,OQS_UP,-0.0025831785885817088,-0.0021698448222844313,-0.003513084963933152,-0.00619962831310888,0.002893146952526636,-0.0240752100525961,0.000103
2026-09-15,INDUSTOWER_NS,,ASOF,1,384.450012,1789456320,22,18,-4,AVOID,AVOID,UNCHANGED,UNCHANGED,OQS_DOWN,-0.002080941809193233,-0.0023410695251357286,-0.004161804777065244,-0.0018208140932507375,0.0020808635063847645,-0.02380029632313099,-0.00013
2026-09-15,TATASTEEL_NS,,ASOF,1,182.979996,1789456320,28,32,4,AVOID,AVOID,UNCHANGED,UNCHANGED,OQS_UP,0.0004919189320495457,0.0020221341764354674,0.0026779168838932817,0.001038376724772213,0.013225477917730282,-0.014701075378027593,0.000656
2026-09-15,TMCV_NS,,ASOF,1,431.100006,1789456320,35,29,-6,AVOID,AVOID,UNCHANGED,UNCHANGED,OQS_DOWN,-0.0012758482936120804,-0.00011602460295780555,-0.0011598234505345438,0.0027835346236778813,0.005335160901121322,-0.03421479863418137,0.00116
2026-09-15,ULTRACEMCO_NS,,ASOF,1,10824.0,1789456320,28,22,-6,AVOID,AVOID,UNCHANGED,UNCHANGED,OQS_DOWN,-0.0025868440502586844,-0.0018477457501847746,-0.0020325203252032522,-0.003048780487804878,0.004896526237989652,-0.01607538802660754,-0.00037
2026-09-15,BAJFINANCE_NS,,ASOF,1,1017.900024,1789456380,22,18,-4,AVOID,AVOID,UNCHANGED,UNCHANGED,OQS_DOWN,-0.002849026359783277,-0.004224430997815293,-0.004617360921654503,-0.006090983050186843,0.009725930439829687,-0.012181966507154763,0.001572
2026-09-15,BANKBARODA_NS,,ASOF,1,235.449997,1789456380,10,18,8,AVOID,AVOID,UNCHANGED,UNCHANGED,OQS_UP,-0.0038224419609662755,-0.0037374800891640963,-0.005096610810319935,-0.005903586575141244,0.004247186073407303,-0.013590983396784653,0.000892
2026-09-15,CANBK_NS,,ASOF,1,123.300003,1789456380,18,22,4,AVOID,AVOID,UNCHANGED,UNCHANGED,OQS_UP,-0.001865395779234369,-0.0025142346203387567,-0.002027574551171676,-0.002757533716583507,0.014355203988309837,-0.01184109186201219,8.1e-05
2026-09-15,EICHERMOT_NS,,ASOF,1,7486.5,1789456380,66,72,6,ACT,ACT,UNCHANGED,UNCHANGED,OQS_UP,0.0015360983102918587,0.0009350163627863488,0.001402524544179523,0.0005342950644493422,0.008147999732852467,-0.01048554063981834,-0.000534
2026-09-15,ICICIBANK_NS,,ASOF,1,1356.300049,1789456380,45,53,8,MONITOR,MONITOR,UNCHANGED,UNCHANGED,OQS_UP,0.0009584358467700355,-0.0005161641147020592,-0.0011797520978523127,-0.001400888090609694,0.004939873743232502,-0.006119625967808208,-0.000148
2026-09-15,INDUSTOWER_NS,,ASOF,1,384.450012,1789456380,18,22,4,AVOID,AVOID,UNCHANGED,UNCHANGED,OQS_UP,-0.0019508382613049968,-0.0028612455771867425,-0.004161804777065244,-0.001040510325257228,0.0020808635063847645,-0.02380029632313099,-0.00013
2026-09-15,SBIN_NS,,ASOF,1,981.900024,1789456380,18,22,4,AVOID,AVOID,UNCHANGED,UNCHANGED,OQS_UP,-0.0019350483283011206,-0.002444265140378518,-0.002444265140378518,-0.002647964297260553,0.01935023928063624,-0.014156251818158659,0.000713
2026-09-15,BAJFINANCE_NS,,ASOF,1,1017.900024,1789456440,18,22,4,AVOID,AVOID,UNCHANGED,UNCHANGED,OQS_UP,-0.0027508088692829525,-0.0037332236216378457,-0.004813855864493064,-0.006189260502525079,0.009725930439829687,-0.012181966507154763,0.001572
2026-09-15,BANDHANBNK_NS,,ASOF,1,176.320007,1789456440,35,41,6,AVOID,MONITOR,UNCHANGED,UNCHANGED,OQS_UP|ACTION_CHANGE,-0.001247736432340199,-0.0015313290467495922,-0.007770020402493611,-0.010946049987121237,0.0021551153196255465,-0.03958717323615679,-0.008507
2026-09-15,ICICIBANK_NS,,ASOF,1,1356.300049,1789456440,53,60,7,MONITOR,MONITOR,UNCHANGED,UNCHANGED,OQS_UP,0.0009584358467700355,-0.00022122612191982933,-0.001474600088195488,-0.0010322381002416704,0.004939873743232502,-0.006119625967808208,-0.000148
2026-09-15,MARUTI_NS,,ASOF,1,12377.0,1789456440,18,22,4,AVOID,AVOID,UNCHANGED,UNCHANGED,OQS_UP,-0.0014543104144784681,-0.0029086208289569363,-0.0033125959440898443,-0.002262260644744284,0.00258544073685061,-0.018421265250060596,0.000162
2026-09-15,TATASTEEL_NS,,ASOF,1,182.979996,1789456440,32,39,7,AVOID,AVOID,UNCHANGED,UNCHANGED,OQS_UP,0.0026779168838932817,0.002076754938564774,0.0026779168838932817,0.0012023224016366664,0.013225477917730282,-0.014701075378027593,0.000656
2026-09-15,TCS_NS,,ASOF,1,2293.600098,1789456440,86,79,-7,ACT,ACT,UNCHANGED,UNCHANGED,OQS_DOWN,0.004490671391552283,0.0010899893396543233,-0.0016132697498035637,-0.008632738195791134,0.004708669289457849,-0.05685391579021675,-0.003758
2026-09-15,VBL_NS,,ASOF,1,413.950012,1789456440,18,22,4,AVOID,AVOID,UNCHANGED,UNCHANGED,OQS_UP,-0.002174234040199195,-0.0022949920822807348,-0.003744457201551283,-0.005435438404984912,0.013286628934875437,-0.016427147980166357,-0.002078
2026-09-15,ADANIENT_NS,,ASOF,1,3015.0,1789456500,10,4,-6,AVOID,AVOID,UNCHANGED,UNCHANGED,OQS_DOWN,-0.007462686567164179,-0.008822586287313432,-0.01131014847636816,-0.014593698175787729,-0.007330048973880597,-0.03555553936048922,-0.001393
2026-09-15,EICHERMOT_NS,,ASOF,1,7486.5,1789456500,72,80,8,ACT,ACT,UNCHANGED,UNCHANGED,OQS_UP,0.0013357376611233553,0.003138983503639885,0.000868229479730181,0.0007346557136178454,0.008147999732852467,-0.01048554063981834,-0.000534
2026-09-15,ICICIBANK_NS,,ASOF,1,1356.300049,1789456500,60,66,6,MONITOR,ACT,UNCHANGED,UNCHANGED,OQS_UP|ACTION_CHANGE,0.0010321478443558291,-0.00022122612191982933,-0.001695826083391924,-0.0011059500978274643,0.004939873743232502,-0.006119625967808208,-0.000148
2026-09-15,INDHOTEL_NS,,ASOF,1,725.950012,1789456500,14,10,-4,AVOID,AVOID,UNCHANGED,UNCHANGED,OQS_DOWN,-0.003512621452973425,-0.004063657209499454,-0.0048901267680363575,-0.008953784262722439,-0.000137800692070951,-0.026103742250506382,0.000207
2026-09-15,POLYCAB_NS,,ASOF,1,8173.0,1789456500,72,80,8,ACT,ACT,UNCHANGED,UNCHANGED,OQS_UP,0.003609445735959868,0.005200048941637098,0.005811819405359109,0.005444757127125902,0.008993025816713568,-0.012357763367184632,0.000122
2026-09-15,SBIN_NS,,ASOF,1,981.900024,1789456500,22,18,-4,AVOID,AVOID,UNCHANGED,UNCHANGED,OQS_DOWN,-0.0009166147041463259,-0.002036866826614448,-0.002036866826614448,-0.0023424466420651907,0.01935023928063624,-0.014156251818158659,0.000713
2026-09-15,TATASTEEL_NS,,ASOF,1,182.979996,1789456500,39,45,6,AVOID,MONITOR,UNCHANGED,UNCHANGED,OQS_UP|ACTION_CHANGE,0.0050825646652073115,0.0027325376460225884,0.002623296121763975,0.0016941594322300271,0.013225477917730282,-0.014701075378027593,0.000656
2026-09-15,BANDHANBNK_NS,,ASOF,1,176.320007,1789456560,41,35,-6,MONITOR,AVOID,UNCHANGED,UNCHANGED,OQS_DOWN|ACTION_CHANGE,0.0021551153196255465,-0.0014746451399939766,-0.008280435184241125,-0.009017758673642415,0.0021551153196255465,-0.03958717323615679,-0.008507
2026-09-15,EICHERMOT_NS,,ASOF,1,7486.5,1789456560,80,72,-8,ACT,ACT,UNCHANGED,UNCHANGED,OQS_DOWN,0.0006678688305616777,0.0029386228544713818,0.0,0.0006678688305616777,0.008147999732852467,-0.01048554063981834,-0.000534
2026-09-15,TATASTEEL_NS,,ASOF,1,182.979996,1789456560,45,51,6,MONITOR,MONITOR,UNCHANGED,UNCHANGED,OQS_UP,0.005137185427336618,0.002459267054422988,0.002841862560757735,0.0014755929932362669,0.013225477917730282,-0.014701075378027593,0.000656
2026-09-15,TCS_NS,,ASOF,1,2293.600098,1789456560,79,73,-6,ACT,ACT,UNCHANGED,UNCHANGED,OQS_DOWN,0.0037494998275305756,0.0014387008208743594,-0.002397977026834732,-0.008109564529674994,0.004708669289457849,-0.05685391579021675,-0.003758
2026-09-15,ULTRACEMCO_NS,,ASOF,1,10824.0,1789456560,22,18,-4,AVOID,AVOID,UNCHANGED,UNCHANGED,OQS_DOWN,-0.0018477457501847746,-0.0021249076127124907,-0.003510716925351072,-0.002771618625277162,0.004896526237989652,-0.01607538802660754,-0.00037
2026-09-15,INDUSINDBK_NS,,ASOF,1,967.799988,1789456620,22,18,-4,AVOID,AVOID,UNCHANGED,UNCHANGED,OQS_DOWN,-0.0017565741218654415,-0.002996449289000699,-0.002996449289000699,-0.005682992638176428,0.002893146952526636,-0.0240752100525961,0.000103
2026-09-15,INDUSTOWER_NS,,ASOF,1,384.450012,1789456620,22,18,-4,AVOID,AVOID,UNCHANGED,UNCHANGED,OQS_DOWN,-0.002210965977247492,-0.002991349125074979,-0.00559246752483198,-0.002601117861244247,0.0020808635063847645,-0.02380029632313099,-0.00013
2026-09-15,MARICO_NS,,ASOF,1,799.400024,1789456620,80,72,-8,ACT,ACT,UNCHANGED,UNCHANGED,OQS_DOWN,-0.00012513910936695237,0.0009382041425388669,-0.000750608192415166,-0.0035652190661321272,0.03365019137523659,-0.010195176076201906,-0.000688
2026-09-15,MARUTI_NS,,ASOF,1,12377.0,1789456620,22,18,-4,AVOID,AVOID,UNCHANGED,UNCHANGED,OQS_DOWN,-0.0013735153914518866,-0.00258544073685061,-0.0033125959440898443,-0.0023430556677708652,0.00258544073685061,-0.018421265250060596,0.000162
2026-09-15,POLYCAB_NS,,ASOF,1,8173.0,1789456620,80,73,-7,ACT,ACT,UNCHANGED,UNCHANGED,OQS_DOWN,0.0029976752722378564,0.005444757127125902,0.0058729964517313105,0.004465924385170684,0.008993025816713568,-0.012357763367184632,0.000122
2026-09-15,VBL_NS,,ASOF,1,413.950012,1789456620,22,18,-4,AVOID,AVOID,UNCHANGED,UNCHANGED,OQS_DOWN,-0.0022949920822807348,-0.0022949920822807348,-0.002898929738405262,-0.005677028212006405,0.013286628934875437,-0.016427147980166357,-0.002078
2026-09-15,BANDHANBNK_NS,,ASOF,1,176.320007,1789456680,35,29,-6,AVOID,AVOID,UNCHANGED,UNCHANGED,OQS_DOWN,-0.000794092097663959,-0.0011343686188289676,-0.00811029692365862,-0.010038588237137441,0.0021551153196255465,-0.03958717323615679,-0.008507
2026-09-15,CANBK_NS,,ASOF,1,123.300003,1789456680,22,18,-4,AVOID,AVOID,UNCHANGED,UNCHANGED,OQS_DOWN,-0.0017032170072970622,-0.002433114296031313,-0.0021086948754791193,-0.0036496716539326443,0.014355203988309837,-0.01184109186201219,8.1e-05
2026-09-15,EICHERMOT_NS,,ASOF,1,7486.5,1789456680,72,66,-6,ACT,ACT,UNCHANGED,UNCHANGED,OQS_DOWN,0.001402524544179523,0.003138983503639885,0.00033393441528083883,0.001402524544179523,0.008147999732852467,-0.01048554063981834,-0.000534
2026-09-15,M&M_NS,,ASOF,1,3094.199951,1789456680,29,35,6,AVOID,AVOID,UNCHANGED,UNCHANGED,OQS_UP,-0.00035545645438802334,-0.0010018270935426227,-0.0013573625061440173,-0.004524594418534736,0.010632844411240166,-0.02091007434057065,0.000453
2026-09-15,CANBK_NS,,ASOF,1,123.300003,1789456740,18,22,4,AVOID,AVOID,UNCHANGED,UNCHANGED,OQS_UP,-0.0016220966829896188,-0.0019465161035418124,-0.0017842754549269257,-0.003163011584765564,0.014355203988309837,-0.01184109186201219,8.1e-05
2026-09-15,MARICO_NS,,ASOF,1,799.400024,1789456740,72,66,-6,ACT,ACT,UNCHANGED,UNCHANGED,OQS_DOWN,-6.260747130341637e-05,0.0010007357806024028,-0.0002502023854940244,-0.002814610355750415,0.03365019137523659,-0.010195176076201906,-0.000688
2026-09-15,TATASTEEL_NS,,ASOF,1,182.979996,1789456740,51,57,6,MONITOR,MONITOR,UNCHANGED,UNCHANGED,OQS_UP,0.002623296121763975,0.0038802407745502964,0.003279078829221789,0.001803484346965174,0.013225477917730282,-0.014701075378027593,0.000656
2026-09-15,BAJFINANCE_NS,,ASOF,1,1017.900024,1789456800,22,18,-4,AVOID,AVOID,UNCHANGED,UNCHANGED,OQS_DOWN,-0.0029472438502836013,-0.003929658602638495,-0.005894488107348281,-0.004715638373992739,0.009725930439829687,-0.012181966507154763,0.001572
2026-09-15,BANDHANBNK_NS,,ASOF,1,176.320007,1789456800,29,41,12,AVOID,MONITOR,UNCHANGED,UNCHANGED,OQS_UP|ACTION_CHANGE,1.8388086048159123e-09,-0.004140259942874089,-0.008053613016903004,-0.009471489548634313,0.0021551153196255465,-0.03958717323615679,-0.008507
2026-09-15,BHARTIARTL_NS,,ASOF,1,1825.900024,1789456800,73,79,6,ACT,ACT,UNCHANGED,UNCHANGED,OQS_UP,0.004326646981918748,0.0033408050385128696,0.003943234290651102,0.0017525338429687592,0.010570089773915776,-0.003943300691979744,0.000274
2026-09-15,TATASTEEL_NS,,ASOF,1,182.979996,1789456800,57,57,0,MONITOR,ACT,UNCHANGED,UNCHANGED,ACTION_CHANGE,0.002240700615429228,0.003606970182950696,0.003224458067092482,0.0023500255301643746,0.013225477917730282,-0.014701075378027593,0.000656
2026-09-15,TMCV_NS,,ASOF,1,431.100006,1789456800,29,35,6,AVOID,AVOID,UNCHANGED,UNCHANGED,OQS_UP,0.0004638872423693318,0.00011595429317708571,0.00359542536513991,0.0028995594667554176,0.005335160901121322,-0.03421479863418137,0.00116
2026-09-15,VBL_NS,,ASOF,1,413.950012,1789456800,18,22,4,AVOID,AVOID,UNCHANGED,UNCHANGED,OQS_UP,-0.002053402275259241,-0.0016910544261562073,-0.003744457201551283,-0.004227563092735857,0.013286628934875437,-0.016427147980166357,-0.002078
2026-09-15,HINDUNILVR_NS,,ASOF,1,1951.0,1789456860,86,79,-7,ACT,ACT,UNCHANGED,UNCHANGED,OQS_DOWN,0.00568937754276653,0.0046130189646335215,0.004920541048660943,0.0038441824705279346,0.013326499231163505,-0.00661200636292286,-0.00082
2026-09-15,INDUSINDBK_NS,,ASOF,1,967.799988,1789456920,18,22,4,AVOID,AVOID,UNCHANGED,UNCHANGED,OQS_UP,-0.0021698448222844313,-0.0026864804972168846,-0.0026864804972168846,-0.006302930221744056,0.002893146952526636,-0.0240752100525961,0.000103
2026-09-15,TATASTEEL_NS,,ASOF,1,182.979996,1789456920,57,57,0,ACT,MONITOR,UNCHANGED,UNCHANGED,ACTION_CHANGE,0.0020221341764354674,0.003005808237622189,0.004590727634613951,0.002459267054422988,0.013225477917730282,-0.014701075378027593,0.000656
2026-09-15,KOTAKBANK_NS,,ASOF,-1,413.100006,1789456980,36,28,-8,AVOID,AVOID,UNCHANGED,UNCHANGED,OQS_DOWN,-0.0018155412554402563,-0.0020576281643318165,-0.001452447829379219,-0.0021786346815012934,0.00895669825653702,-0.010893246279729218,0.003922
2026-09-15,LUPIN_NS,,ASOF,1,2074.600098,1789456980,29,35,6,AVOID,AVOID,UNCHANGED,UNCHANGED,OQS_UP,-0.000771280210360758,-0.0005302699065041156,-0.0028439923596903682,-0.0039526632935934095,0.007374820987668782,-0.019570083911178864,0.000675
2026-09-15,MPHASIS_NS,,ASOF,1,2376.300049,1789456980,78,86,8,ACT,ACT,UNCHANGED,UNCHANGED,OQS_UP,0.0026512008274802066,0.002104111318025334,-0.001515001369309379,-0.003450722204546798,0.005470689542591957,-0.03631698321780405,0.006523
2026-09-15,TATASTEEL_NS,,ASOF,1,182.979996,1789456980,57,65,8,MONITOR,ACT,UNCHANGED,UNCHANGED,OQS_UP|ACTION_CHANGE,0.00136626807850112,0.0027325376460225884,0.0038255366219444565,0.002131375700694081,0.013225477917730282,-0.014701075378027593,0.000656
2026-09-15,TMCV_NS,,ASOF,1,431.100006,1789456980,35,39,4,AVOID,AVOID,UNCHANGED,UNCHANGED,OQS_UP,-0.001391802346669435,0.0008118909815817595,0.0030155135198127727,0.001855689829158498,0.005335160901121322,-0.03421479863418137,0.00116
2026-09-15,BANDHANBNK_NS,,ASOF,1,176.320007,1789457040,41,45,4,MONITOR,MONITOR,UNCHANGED,UNCHANGED,OQS_UP,-0.0015313290467495922,-0.005558136474605397,-0.007996842569831731,-0.009698311715972434,0.0003402783599736136,-0.03958717323615679,-0.008507
