cohort_label,as_of_cohort,evidence_row_id,as_of,ticker,direction,action,evidence_class,target_rate,sample_size,degradation_level,adaptive_rr,adaptive_horizon_sessions,reference_price,adaptive_target,adaptive_risk,exit_reason,sessions_to_outcome,target_reached,risk_reached,horizon_reached,actual_mfe,actual_mae,realized_return,eligible_for_primary_comparison
T3,2026-06-19T03:45:00Z,TIME006-20260619T034500Z-gen20260820T104955096765Z-INDHOTEL_NS,2026-06-19T03:45:00Z,INDHOTEL.NS,SHORT,NoTrade,Unfavourable,0.274725,182,StateOnly,1.006950,3.0,724.7500,691.5160,757.7546,NO_TRADE,3,false,false,false,0.010003,-0.021042,-0.001035,false
T3,2026-06-19T03:45:00Z,TIME006-20260619T034500Z-gen20260820T104955096765Z-INDUSINDBK_NS,2026-06-19T03:45:00Z,INDUSINDBK.NS,SHORT,Watch,Mixed,0.323171,164,StateOnly,1.360674,3.0,947.4500,903.1403,980.0145,TARGET,2,true,false,false,0.047127,0.000000,0.046767,true
T3,2026-06-19T03:45:00Z,TIME006-20260619T034500Z-gen20260820T104955096765Z-INDUSTOWER_NS,2026-06-19T03:45:00Z,INDUSTOWER.NS,SHORT,NoTrade,Unfavourable,0.218750,64,Exact,0.687047,3.0,411.2000,397.1678,431.6239,NO_TRADE,3,false,false,false,0.032101,-0.011552,0.030642,false
T3,2026-06-19T03:45:00Z,TIME006-20260619T034500Z-gen20260820T104955096765Z-INFY_NS,2026-06-19T03:45:00Z,INFY.NS,LONG,Watch,Mixed,0.304348,138,Exact,0.705060,4.0,1051.4000,1080.5982,1009.9877,HORIZON,4,false,false,true,0.027487,-0.024158,-0.009701,true
T3,2026-06-19T03:45:00Z,TIME006-20260619T034500Z-gen20260820T104955096765Z-IOC_NS,2026-06-19T03:45:00Z,IOC.NS,LONG,NoTrade,Unfavourable,0.269231,52,Exact,1.265454,4.5,143.4300,149.1127,138.9393,NO_TRADE,5,false,false,false,0.033536,-0.004392,0.003207,false
T3,2026-06-19T03:45:00Z,TIME006-20260619T034500Z-gen20260820T104955096765Z-IRCTC_NS,2026-06-19T03:45:00Z,IRCTC.NS,LONG,NoTrade,Unfavourable,0.263158,190,Exact,0.970591,4.0,519.6000,537.3986,501.2620,NO_TRADE,4,false,false,false,0.013761,-0.016359,-0.010585,false
T3,2026-06-19T03:45:00Z,TIME006-20260619T034500Z-gen20260820T104955096765Z-ITC_NS,2026-06-19T03:45:00Z,ITC.NS,LONG,Watch,Mixed,0.361111,144,Exact,0.801442,3.0,292.5000,298.4413,285.0867,HORIZON,3,false,false,true,0.004957,-0.010427,-0.007350,true
T3,2026-06-19T03:45:00Z,TIME006-20260619T034500Z-gen20260820T104955096765Z-JINDALSTEL_NS,2026-06-19T03:45:00Z,JINDALSTEL.NS,LONG,Buy,Favourable,0.443038,79,Exact,0.897921,4.0,1137.7000,1188.5687,1081.0482,RISK,2,false,true,false,0.010811,-0.054056,-0.049795,true
T3,2026-06-19T03:45:00Z,TIME006-20260619T034500Z-gen20260820T104955096765Z-JSWSTEEL_NS,2026-06-19T03:45:00Z,JSWSTEEL.NS,SHORT,Watch,Mixed,0.307692,156,StateOnly,0.985939,3.0,1287.7000,1233.8565,1342.3113,TARGET,2,true,false,false,0.042168,-0.007145,0.041814,true
T3,2026-06-19T03:45:00Z,TIME006-20260619T034500Z-gen20260820T104955096765Z-JUBLFOOD_NS,2026-06-19T03:45:00Z,JUBLFOOD.NS,LONG,NoTrade,Unfavourable,0.282895,152,Exact,0.822157,3.0,419.0000,435.0328,399.4991,NO_TRADE,1,false,false,false,0.040095,0.000000,0.038264,false
T3,2026-06-19T03:45:00Z,TIME006-20260619T034500Z-gen20260820T104955096765Z-KOTAKBANK_NS,2026-06-19T03:45:00Z,KOTAKBANK.NS,SHORT,NoTrade,Unfavourable,0.267717,127,StateOnly,0.979164,3.0,399.2500,387.6359,411.1112,NO_TRADE,3,false,false,false,0.003131,-0.021791,-0.016781,false
T3,2026-06-19T03:45:00Z,TIME006-20260619T034500Z-gen20260820T104955096765Z-LICI_NS,2026-06-19T03:45:00Z,LICI.NS,SHORT,Watch,Mixed,0.378151,119,StateOnly,0.859317,3.0,440.1500,426.3915,456.1610,HORIZON,3,false,false,true,0.015222,-0.019652,0.008065,true
T3,2026-06-19T03:45:00Z,TIME006-20260619T034500Z-gen20260820T104955096765Z-LT_NS,2026-06-19T03:45:00Z,LT.NS,SHORT,NoTrade,Unfavourable,0.265116,215,StateOnly,1.098358,3.0,4209.3999,4063.8498,4341.9160,NO_TRADE,3,false,false,false,0.010310,-0.007840,0.006580,false
T3,2026-06-19T03:45:00Z,TIME006-20260619T034500Z-gen20260820T104955096765Z-LUPIN_NS,2026-06-19T03:45:00Z,LUPIN.NS,LONG,Buy,Favourable,0.400000,40,Exact,0.782241,4.0,2351.6001,2434.3818,2245.7738,HORIZON,4,false,false,true,0.018455,-0.006761,-0.003445,true
T3,2026-06-19T03:45:00Z,TIME006-20260619T034500Z-gen20260820T104955096765Z-M&M_NS,2026-06-19T03:45:00Z,M&M.NS,LONG,Buy,Favourable,0.530612,98,Exact,0.935163,4.0,3074.8000,3193.1056,2948.2922,TARGET,4,true,false,false,0.043482,-0.016196,0.038476,true
T3,2026-06-19T03:45:00Z,TIME006-20260619T034500Z-gen20260820T104955096765Z-MAHABANK_NS,2026-06-19T03:45:00Z,MAHABANK.NS,SHORT,NoTrade,Unfavourable,0.264516,155,StateOnly,0.920924,3.0,90.1900,84.9517,95.8781,NO_TRADE,3,false,false,false,0.032930,-0.005544,0.018406,false
T3,2026-06-19T03:45:00Z,TIME006-20260619T034500Z-gen20260820T104955096765Z-MARICO_NS,2026-06-19T03:45:00Z,MARICO.NS,SHORT,NoTrade,Unfavourable,0.160494,81,Exact,1.337196,4.0,817.0500,780.9791,844.0250,NO_TRADE,4,false,false,false,0.012300,-0.019399,-0.010709,false
T3,2026-06-19T03:45:00Z,TIME006-20260619T034500Z-gen20260820T104955096765Z-MARUTI_NS,2026-06-19T03:45:00Z,MARUTI.NS,LONG,Buy,Favourable,0.405405,74,Exact,1.138934,3.0,13395.0000,13827.3126,13015.4235,HORIZON,3,false,false,true,0.011497,-0.014483,-0.010974,true
T3,2026-06-19T03:45:00Z,TIME006-20260619T034500Z-gen20260820T104955096765Z-MPHASIS_NS,2026-06-19T03:45:00Z,MPHASIS.NS,SHORT,NoTrade,Unfavourable,0.256098,164,StateOnly,1.513040,4.0,2267.5000,2124.9424,2361.7193,NO_TRADE,4,false,false,false,0.020066,-0.017508,0.001808,false
T3,2026-06-19T03:45:00Z,TIME006-20260619T034500Z-gen20260820T104955096765Z-MRF_NS,2026-06-19T03:45:00Z,MRF.NS,LONG,Watch,Mixed,0.358974,78,Exact,0.804158,4.0,128645.0000,131709.3628,124834.3540,TARGET,1,true,false,false,0.026390,0.000000,0.023820,true
T3,2026-06-19T03:45:00Z,TIME006-20260619T034500Z-gen20260820T104955096765Z-MUTHOOTFIN_NS,2026-06-19T03:45:00Z,MUTHOOTFIN.NS,LONG,NoTrade,Unfavourable,0.205882,102,Exact,1.049665,3.0,3126.1001,3285.0350,2974.6852,NO_TRADE,3,false,false,false,0.032277,-0.023992,0.001216,false
T3,2026-06-19T03:45:00Z,TIME006-20260619T034500Z-gen20260820T104955096765Z-NAUKRI_NS,2026-06-19T03:45:00Z,NAUKRI.NS,SHORT,Watch,Mixed,0.322835,127,StateOnly,1.464591,3.0,984.2500,922.8723,1026.1578,HORIZON,3,false,false,true,0.002896,-0.041199,-0.025959,true
T3,2026-06-19T03:45:00Z,TIME006-20260619T034500Z-gen20260820T104955096765Z-NESTLEIND_NS,2026-06-19T03:45:00Z,NESTLEIND.NS,LONG,Watch,Mixed,0.382353,136,Exact,1.252057,4.0,1414.8000,1457.3623,1380.8062,RISK,3,false,true,false,0.011238,-0.024173,-0.024027,true
T3,2026-06-19T03:45:00Z,TIME006-20260619T034500Z-gen20260820T104955096765Z-NMDC_NS,2026-06-19T03:45:00Z,NMDC.NS,SHORT,NoTrade,Unfavourable,0.208633,139,StateOnly,0.861804,3.0,88.4200,84.6860,92.7528,NO_TRADE,2,false,false,false,0.049197,-0.007691,0.042230,false
T3,2026-06-19T03:45:00Z,TIME006-20260619T034500Z-gen20260820T104955096765Z-NTPC_NS,2026-06-19T03:45:00Z,NTPC.NS,LONG,NoTrade,Unfavourable,0.207921,101,Exact,0.892475,4.0,365.8000,375.3791,355.0668,NO_TRADE,4,false,false,false,0.009431,-0.039229,-0.029342,false
T3,2026-06-19T03:45:00Z,TIME006-20260619T034500Z-gen20260820T104955096765Z-OFSS_NS,2026-06-19T03:45:00Z,OFSS.NS,SHORT,NoTrade,Unfavourable,0.293651,126,StateOnly,1.189759,3.5,9638.5000,9162.4267,10038.6425,NO_TRADE,3,false,false,false,0.002542,-0.090419,-0.041515,false
T3,2026-06-19T03:45:00Z,TIME006-20260619T034500Z-gen20260820T104955096765Z-ONGC_NS,2026-06-19T03:45:00Z,ONGC.NS,LONG,NoTrade,Unfavourable,0.283019,106,Exact,0.949220,3.0,246.2500,255.4194,236.5900,NO_TRADE,3,false,false,false,0.006091,-0.027411,-0.025381,false
T3,2026-06-19T03:45:00Z,TIME006-20260619T034500Z-gen20260820T104955096765Z-PAGEIND_NS,2026-06-19T03:45:00Z,PAGEIND.NS,SHORT,NoTrade,Unfavourable,0.255172,145,StateOnly,0.733624,3.0,39975.0000,38676.0679,41745.5689,NO_TRADE,3,false,false,false,0.019387,-0.026767,-0.022764,false
T3,2026-06-19T03:45:00Z,TIME006-20260619T034500Z-gen20260820T104955096765Z-PERSISTENT_NS,2026-06-19T03:45:00Z,PERSISTENT.NS,SHORT,NoTrade,Unfavourable,0.277778,72,Exact,1.214425,4.0,4829.0000,4589.1455,5026.5046,NO_TRADE,4,false,false,false,0.013667,-0.030545,-0.002589,false
T3,2026-06-19T03:45:00Z,TIME006-20260619T034500Z-gen20260820T104955096765Z-PETRONET_NS,2026-06-19T03:45:00Z,PETRONET.NS,SHORT,NoTrade,Unfavourable,0.219101,178,StateOnly,0.790139,4.0,288.7000,280.2495,299.3950,NO_TRADE,4,false,false,false,0.024420,-0.006235,0.022342,false
T3,2026-06-19T03:45:00Z,TIME006-20260619T034500Z-gen20260820T104955096765Z-PIDILITIND_NS,2026-06-19T03:45:00Z,PIDILITIND.NS,SHORT,NoTrade,Unfavourable,0.277778,162,StateOnly,1.077926,3.0,1579.9000,1525.8425,1630.0496,NO_TRADE,3,false,false,false,0.015761,-0.012279,0.000570,false
T3,2026-06-19T03:45:00Z,TIME006-20260619T034500Z-gen20260820T104955096765Z-PNB_NS,2026-06-19T03:45:00Z,PNB.NS,LONG,Watch,Mixed,0.338710,62,Exact,1.145301,4.0,108.7700,113.7562,104.4164,HORIZON,4,false,false,true,0.010757,-0.020502,-0.008274,true
T3,2026-06-19T03:45:00Z,TIME006-20260619T034500Z-gen20260820T104955096765Z-POLYCAB_NS,2026-06-19T03:45:00Z,POLYCAB.NS,SHORT,NoTrade,Unfavourable,0.231707,164,StateOnly,1.133551,3.0,10083.0000,9558.9325,10545.3238,NO_TRADE,3,false,false,false,0.040464,-0.004265,0.038729,false
T3,2026-06-19T03:45:00Z,TIME006-20260619T034500Z-gen20260820T104955096765Z-POWERGRID_NS,2026-06-19T03:45:00Z,POWERGRID.NS,LONG,Watch,Mixed,0.346154,104,Exact,1.041531,4.0,292.2500,300.5797,284.2525,RISK,4,false,true,false,0.010265,-0.031480,-0.027365,true
T3,2026-06-19T03:45:00Z,TIME006-20260619T034500Z-gen20260820T104955096765Z-RECLTD_NS,2026-06-19T03:45:00Z,RECLTD.NS,LONG,NoTrade,Unfavourable,0.206897,58,Exact,1.816555,3.0,355.3500,377.4989,343.1572,NO_TRADE,3,false,false,false,0.044885,0.000000,0.023357,false
T3,2026-06-19T03:45:00Z,TIME006-20260619T034500Z-gen20260820T104955096765Z-RELIANCE_NS,2026-06-19T03:45:00Z,RELIANCE.NS,LONG,Watch,Mixed,0.378882,161,Exact,0.952606,3.0,1309.5000,1346.0254,1271.1574,HORIZON,3,false,false,true,0.027033,-0.009164,0.003131,true
T3,2026-06-19T03:45:00Z,TIME006-20260619T034500Z-gen20260820T104955096765Z-SAIL_NS,2026-06-19T03:45:00Z,SAIL.NS,SHORT,Watch,Mixed,0.363636,88,Exact,0.812256,3.0,180.0500,172.2246,189.6842,TARGET,2,true,false,false,0.067815,-0.004110,0.043462,true
T3,2026-06-19T03:45:00Z,TIME006-20260619T034500Z-gen20260820T104955096765Z-SBILIFE_NS,2026-06-19T03:45:00Z,SBILIFE.NS,LONG,Watch,Mixed,0.307692,104,Exact,1.181349,4.0,1800.2000,1869.7590,1741.3189,RISK,4,false,true,false,0.010999,-0.033441,-0.032708,true
T3,2026-06-19T03:45:00Z,TIME006-20260619T034500Z-gen20260820T104955096765Z-SBIN_NS,2026-06-19T03:45:00Z,SBIN.NS,LONG,Watch,Mixed,0.365079,63,Exact,0.936372,4.0,1035.1000,1070.3746,997.4284,HORIZON,4,false,false,true,0.019612,-0.014105,0.009951,true
T3,2026-06-19T03:45:00Z,TIME006-20260619T034500Z-gen20260820T104955096765Z-SHREECEM_NS,2026-06-19T03:45:00Z,SHREECEM.NS,LONG,Watch,Mixed,0.333333,72,Exact,1.153692,3.0,25075.0000,25958.9054,24308.8465,TARGET,3,true,false,false,0.043470,-0.012363,0.035250,true
T3,2026-06-19T03:45:00Z,TIME006-20260619T034500Z-gen20260820T104955096765Z-SIEMENS_NS,2026-06-19T03:45:00Z,SIEMENS.NS,LONG,Buy,Favourable,0.440476,84,Exact,1.095694,4.0,3759.6001,3936.2284,3598.3979,RISK,3,false,true,false,0.012794,-0.055724,-0.042877,true
T3,2026-06-19T03:45:00Z,TIME006-20260619T034500Z-gen20260820T104955096765Z-SRF_NS,2026-06-19T03:45:00Z,SRF.NS,SHORT,Watch,Mixed,0.306748,163,StateOnly,1.248209,3.0,2709.8000,2582.4372,2811.8365,HORIZON,3,false,false,true,0.004613,-0.024799,-0.020666,true
T3,2026-06-19T03:45:00Z,TIME006-20260619T034500Z-gen20260820T104955096765Z-SUNPHARMA_NS,2026-06-19T03:45:00Z,SUNPHARMA.NS,SHORT,Watch,Mixed,0.306667,75,Exact,1.002743,4.0,1838.3000,1784.0042,1892.4473,RISK,2,false,true,false,0.002339,-0.034869,-0.029455,true
T3,2026-06-19T03:45:00Z,TIME006-20260619T034500Z-gen20260820T104955096765Z-TATACONSUM_NS,2026-06-19T03:45:00Z,TATACONSUM.NS,LONG,NoTrade,Unfavourable,0.258503,147,Exact,1.432606,4.0,1111.5000,1157.8159,1079.1702,NO_TRADE,4,false,false,false,0.021413,-0.017544,0.017814,false
T3,2026-06-19T03:45:00Z,TIME006-20260619T034500Z-gen20260820T104955096765Z-TATASTEEL_NS,2026-06-19T03:45:00Z,TATASTEEL.NS,LONG,Watch,Mixed,0.395522,134,Exact,0.821962,4.0,198.9600,205.6148,190.8638,RISK,3,false,true,false,0.008544,-0.047095,-0.040692,true
T3,2026-06-19T03:45:00Z,TIME006-20260619T034500Z-gen20260820T104955096765Z-TCS_NS,2026-06-19T03:45:00Z,TCS.NS,LONG,Watch,Mixed,0.322581,186,Exact,0.898331,3.0,2125.0000,2190.9517,2051.5841,HORIZON,3,false,false,true,0.015059,-0.032941,-0.007529,true
T3,2026-06-19T03:45:00Z,TIME006-20260619T034500Z-gen20260820T104955096765Z-TECHM_NS,2026-06-19T03:45:00Z,TECHM.NS,SHORT,Sell,Favourable,0.426471,68,Exact,1.062325,3.5,1409.6000,1355.5574,1460.4720,RISK,3,false,true,false,0.006456,-0.040366,-0.036090,true
T3,2026-06-19T03:45:00Z,TIME006-20260619T034500Z-gen20260820T104955096765Z-TITAN_NS,2026-06-19T03:45:00Z,TITAN.NS,LONG,Buy,Favourable,0.470588,68,Exact,0.939523,4.0,4419.8999,4549.5945,4281.8569,RISK,3,false,true,false,0.000000,-0.035340,-0.031232,true
T3,2026-06-19T03:45:00Z,TIME006-20260619T034500Z-gen20260820T104955096765Z-TMCV_NS,2026-06-19T03:45:00Z,TMCV.NS,LONG,Buy,Mixed,0.400000,20,RelaxVolume,1.910665,6.0,402.1000,428.3421,388.3655,TARGET,4,true,false,false,0.081820,-0.009948,0.065263,true
T3,2026-06-19T03:45:00Z,TIME006-20260619T034500Z-gen20260820T104955096765Z-TORNTPHARM_NS,2026-06-19T03:45:00Z,TORNTPHARM.NS,SHORT,NoTrade,Unfavourable,0.244444,45,Exact,1.267123,4.0,4429.7998,4237.3389,4581.6879,NO_TRADE,4,false,false,false,0.011919,-0.030927,-0.019504,false
T3,2026-06-19T03:45:00Z,TIME006-20260619T034500Z-gen20260820T104955096765Z-TRENT_NS,2026-06-19T03:45:00Z,TRENT.NS,SHORT,Watch,Mixed,0.304094,171,StateOnly,1.090136,4.0,3205.8000,3042.1815,3355.8901,HORIZON,4,false,false,true,0.021461,-0.032254,-0.003244,true
T3,2026-06-19T03:45:00Z,TIME006-20260619T034500Z-gen20260820T104955096765Z-TVSMOTOR_NS,2026-06-19T03:45:00Z,TVSMOTOR.NS,LONG,NoTrade,Unfavourable,0.216216,37,Exact,1.307533,3.0,3442.8999,3604.7079,3319.1492,NO_TRADE,3,false,false,false,0.022394,-0.019518,-0.000668,false
T3,2026-06-19T03:45:00Z,TIME006-20260619T034500Z-gen20260820T104955096765Z-ULTRACEMCO_NS,2026-06-19T03:45:00Z,ULTRACEMCO.NS,LONG,Buy,Favourable,0.428571,119,Exact,0.965757,4.0,11367.0000,11685.3785,11037.3325,HORIZON,4,false,false,true,0.027008,-0.008885,0.010733,true
T3,2026-06-19T03:45:00Z,TIME006-20260619T034500Z-gen20260820T104955096765Z-UNITDSPR_NS,2026-06-19T03:45:00Z,UNITDSPR.NS,LONG,NoTrade,Insufficient,0.000000,0,Insufficient,,,1320.5000,,,NO_TRADE,4,false,false,false,0.057100,-0.004922,0.050000,false
T3,2026-06-19T03:45:00Z,TIME006-20260619T034500Z-gen20260820T104955096765Z-UPL_NS,2026-06-19T03:45:00Z,UPL.NS,LONG,Watch,Mixed,0.393162,117,Exact,0.889984,4.0,608.6500,629.2850,585.4642,HORIZON,4,false,false,true,0.010104,-0.035571,-0.029820,true
T3,2026-06-19T03:45:00Z,TIME006-20260619T034500Z-gen20260820T104955096765Z-VBL_NS,2026-06-19T03:45:00Z,VBL.NS,SHORT,Watch,Mixed,0.342466,73,Exact,1.336004,3.0,529.5000,494.6416,555.5915,HORIZON,3,false,false,true,0.050142,-0.000944,0.043059,true
T3,2026-06-19T03:45:00Z,TIME006-20260619T034500Z-gen20260820T104955096765Z-VEDL_NS,2026-06-19T03:45:00Z,VEDL.NS,LONG,Watch,Mixed,0.342105,76,Exact,0.859540,4.0,300.8000,313.7706,285.7099,RISK,2,false,true,false,0.019947,-0.072473,-0.050167,true
T3,2026-06-19T03:45:00Z,TIME006-20260619T034500Z-gen20260820T104955096765Z-WIPRO_NS,2026-06-19T03:45:00Z,WIPRO.NS,LONG,Watch,Mixed,0.333333,168,Exact,0.737908,3.0,180.8000,185.9403,173.8339,RISK_GAP_THROUGH,3,false,true,false,0.008850,-0.051493,-0.051438,true
T4,2026-05-22T03:45:00Z,TIME006-20260522T034500Z-gen20260820T105021980733Z-ADANIENT_NS,2026-05-22T03:45:00Z,ADANIENT.NS,SHORT,Watch,Mixed,0.349693,163,StateOnly,0.858181,3.0,2717.3000,2593.1518,2861.9644,RISK,2,false,true,false,0.000000,-0.096456,-0.053238,true
T4,2026-05-22T03:45:00Z,TIME006-20260522T034500Z-gen20260820T105021980733Z-ADANIGREEN_NS,2026-05-22T03:45:00Z,ADANIGREEN.NS,SHORT,NoTrade,Unfavourable,0.295597,159,StateOnly,0.878752,4.0,1362.3000,1288.4981,1446.2850,NO_TRADE,2,false,false,false,0.000000,-0.075387,-0.061649,false
T4,2026-05-22T03:45:00Z,TIME006-20260522T034500Z-gen20260820T105021980733Z-ADANIPORTS_NS,2026-05-22T03:45:00Z,ADANIPORTS.NS,SHORT,Watch,Mixed,0.312102,157,StateOnly,0.856933,3.0,1786.9000,1721.2693,1863.4879,HORIZON,3,false,false,true,0.000000,-0.031283,-0.021042,true
T4,2026-05-22T03:45:00Z,TIME006-20260522T034500Z-gen20260820T105021980733Z-AMBUJACEM_NS,2026-05-22T03:45:00Z,AMBUJACEM.NS,SHORT,NoTrade,Unfavourable,0.271186,59,Exact,1.235207,4.0,436.3500,414.7275,453.8552,NO_TRADE,2,false,false,false,0.000000,-0.044918,-0.040117,false
T4,2026-05-22T03:45:00Z,TIME006-20260522T034500Z-gen20260820T105021980733Z-APOLLOHOSP_NS,2026-05-22T03:45:00Z,APOLLOHOSP.NS,SHORT,NoTrade,Unfavourable,0.252941,170,StateOnly,1.107110,4.0,8362.5000,8070.3268,8626.4061,NO_TRADE,4,false,false,false,0.023019,-0.009626,0.010762,false
T4,2026-05-22T03:45:00Z,TIME006-20260522T034500Z-gen20260820T105021980733Z-ASIANPAINT_NS,2026-05-22T03:45:00Z,ASIANPAINT.NS,SHORT,Watch,Mixed,0.338462,130,StateOnly,1.162211,3.0,2639.8000,2556.4197,2711.5429,HORIZON,3,false,false,true,0.001477,-0.018865,-0.012160,true
T4,2026-05-22T03:45:00Z,TIME006-20260522T034500Z-gen20260820T105021980733Z-AUROPHARMA_NS,2026-05-22T03:45:00Z,AUROPHARMA.NS,SHORT,NoTrade,Unfavourable,0.242857,140,StateOnly,1.043275,3.0,1463.5000,1393.3639,1530.7269,NO_TRADE,3,false,false,false,0.024257,-0.006491,0.018859,false
T4,2026-05-22T03:45:00Z,TIME006-20260522T034500Z-gen20260820T105021980733Z-AXISBANK_NS,2026-05-22T03:45:00Z,AXISBANK.NS,LONG,Watch,Mixed,0.369369,111,Exact,1.057676,4.0,1285.4000,1332.1460,1241.2031,HORIZON,4,false,false,true,0.024584,0.000000,0.014548,true
T4,2026-05-22T03:45:00Z,TIME006-20260522T034500Z-gen20260820T105021980733Z-BAJAJ-AUTO_NS,2026-05-22T03:45:00Z,BAJAJ-AUTO.NS,SHORT,NoTrade,Unfavourable,0.241379,174,StateOnly,1.306809,3.0,10549.5000,10090.0379,10901.0909,NO_TRADE,3,false,false,false,0.011233,-0.026968,-0.024551,false
T4,2026-05-22T03:45:00Z,TIME006-20260522T034500Z-gen20260820T105021980733Z-BAJAJFINSV_NS,2026-05-22T03:45:00Z,BAJAJFINSV.NS,SHORT,Watch,Mixed,0.307692,52,Exact,1.250233,3.0,1766.0000,1693.1093,1824.3017,HORIZON,3,false,false,true,0.000000,-0.028029,-0.024405,true
T4,2026-05-22T03:45:00Z,TIME006-20260522T034500Z-gen20260820T105021980733Z-BAJFINANCE_NS,2026-05-22T03:45:00Z,BAJFINANCE.NS,SHORT,Sell,Favourable,0.441176,68,Exact,0.913154,4.0,916.5500,885.0593,951.0356,HORIZON,4,false,false,true,0.000000,-0.034750,-0.015929,true
T4,2026-05-22T03:45:00Z,TIME006-20260522T034500Z-gen20260820T105021980733Z-BANDHANBNK_NS,2026-05-22T03:45:00Z,BANDHANBNK.NS,SHORT,NoTrade,Unfavourable,0.296053,152,StateOnly,1.231059,3.0,194.6100,181.9237,204.9152,NO_TRADE,3,false,false,false,0.000000,-0.070140,-0.052953,false
T4,2026-05-22T03:45:00Z,TIME006-20260522T034500Z-gen20260820T105021980733Z-BANKBARODA_NS,2026-05-22T03:45:00Z,BANKBARODA.NS,LONG,Buy,Favourable,0.416667,96,Exact,0.844595,3.5,265.4000,277.2571,251.3612,HORIZON,4,false,false,true,0.033346,0.000000,0.020912,true
T4,2026-05-22T03:45:00Z,TIME006-20260522T034500Z-gen20260820T105021980733Z-BERGEPAINT_NS,2026-05-22T03:45:00Z,BERGEPAINT.NS,SHORT,NoTrade,Unfavourable,0.291339,127,StateOnly,0.819105,3.0,501.1500,485.9700,519.6824,NO_TRADE,3,false,false,false,0.000000,-0.053377,-0.036980,false
T4,2026-05-22T03:45:00Z,TIME006-20260522T034500Z-gen20260820T105021980733Z-BHARTIARTL_NS,2026-05-22T03:45:00Z,BHARTIARTL.NS,SHORT,Watch,Mixed,0.325444,169,StateOnly,1.053586,3.0,1871.4000,1808.6400,1930.9680,HORIZON,3,false,false,true,0.016565,-0.011275,0.010260,true
T4,2026-05-22T03:45:00Z,TIME006-20260522T034500Z-gen20260820T105021980733Z-BOSCHLTD_NS,2026-05-22T03:45:00Z,BOSCHLTD.NS,SHORT,Watch,Mixed,0.370370,54,Exact,1.046203,3.0,36065.0000,34435.0938,37622.9260,HORIZON,3,false,false,true,0.009150,-0.019271,0.000832,true
T4,2026-05-22T03:45:00Z,TIME006-20260522T034500Z-gen20260820T105021980733Z-BPCL_NS,2026-05-22T03:45:00Z,BPCL.NS,LONG,NoTrade,Unfavourable,0.278571,140,Exact,0.854504,3.0,295.6000,307.3957,281.7959,NO_TRADE,1,false,false,false,0.045332,0.000000,0.039904,false
T4,2026-05-22T03:45:00Z,TIME006-20260522T034500Z-gen20260820T105021980733Z-BRITANNIA_NS,2026-05-22T03:45:00Z,BRITANNIA.NS,LONG,Watch,Mixed,0.347458,118,Exact,1.464064,5.0,5331.5000,5516.8985,5204.8672,RISK,5,false,true,false,0.007221,-0.031323,-0.023752,true
T4,2026-05-22T03:45:00Z,TIME006-20260522T034500Z-gen20260820T105021980733Z-CANBK_NS,2026-05-22T03:45:00Z,CANBK.NS,LONG,Buy,Favourable,0.404959,121,Exact,1.030656,3.0,128.2300,135.3102,121.3604,TARGET,2,true,false,false,0.056695,0.000000,0.055215,true
T4,2026-05-22T03:45:00Z,TIME006-20260522T034500Z-gen20260820T105021980733Z-CHOLAFIN_NS,2026-05-22T03:45:00Z,CHOLAFIN.NS,SHORT,Watch,Mixed,0.373134,67,Exact,0.883833,2.0,1539.8000,1470.0214,1618.7502,HORIZON,2,false,false,true,0.000000,-0.039096,-0.017859,true
T4,2026-05-22T03:45:00Z,TIME006-20260522T034500Z-gen20260820T105021980733Z-CIPLA_NS,2026-05-22T03:45:00Z,CIPLA.NS,SHORT,NoTrade,Unfavourable,0.278195,133,StateOnly,1.344349,4.0,1399.2000,1342.0674,1441.6983,NO_TRADE,4,false,false,false,0.000500,-0.023442,-0.013579,false
T4,2026-05-22T03:45:00Z,TIME006-20260522T034500Z-gen20260820T105021980733Z-COALINDIA_NS,2026-05-22T03:45:00Z,COALINDIA.NS,SHORT,NoTrade,Unfavourable,0.178378,185,StateOnly,1.061852,4.0,456.5500,438.3440,473.6955,NO_TRADE,2,false,false,false,0.003395,-0.041836,-0.037554,false
T4,2026-05-22T03:45:00Z,TIME006-20260522T034500Z-gen20260820T105021980733Z-COLPAL_NS,2026-05-22T03:45:00Z,COLPAL.NS,SHORT,NoTrade,Unfavourable,0.195122,41,Exact,1.188213,2.0,2156.8999,2065.6903,2233.6619,NO_TRADE,2,false,false,false,0.049005,-0.017989,0.042287,false
T4,2026-05-22T03:45:00Z,TIME006-20260522T034500Z-gen20260820T105021980733Z-DABUR_NS,2026-05-22T03:45:00Z,DABUR.NS,SHORT,Watch,Mixed,0.368421,38,Exact,1.265625,3.0,451.0500,432.7304,465.5247,HORIZON,3,false,false,true,0.023833,-0.010420,0.012415,true
T4,2026-05-22T03:45:00Z,TIME006-20260522T034500Z-gen20260820T105021980733Z-DIVISLAB_NS,2026-05-22T03:45:00Z,DIVISLAB.NS,SHORT,NoTrade,Unfavourable,0.236842,152,StateOnly,1.154124,3.0,6887.0000,6636.4524,7104.0889,NO_TRADE,3,false,false,false,0.032815,-0.008422,0.012995,false
