timestamp,volatility_1m_std_24h,upside_excursion_24h,downside_excursion_24h,trend_dir,past_volatility_24h,past_trend_dir,delta_volatility,delta_upside,delta_downside,reversal_60m,vol_expansion_60m,excursion_exceeded_60m,reversal_120m,vol_expansion_120m,excursion_exceeded_120m,reversal_300m,vol_expansion_300m,excursion_exceeded_300m
1784415660000,0.00021271236479415316,0.014625371500078211,-0.0007140622555920766,1,0.00023221609731394728,1,-1.9503732519794123e-05,0.007753123373483209,0.0019005394840618654,0,1,0,1,1,0,1,1,0
1784415720000,0.00021263272288297633,0.014371659583345289,-0.000963938473702564,1,0.00023215845296314873,1,-1.9525730080172397e-05,0.007721952515725363,0.0018711075210672756,0,1,0,1,1,0,1,1,0
1784415780000,0.00021273702291660728,0.014498420344708936,-0.0008390941224311279,1,0.00023156804943126884,1,-1.8831026514661556e-05,0.007220127151318752,0.0013732883471906107,0,1,0,1,1,0,1,1,0
1784415840000,0.0002127507019337668,0.014816175354727993,-0.0005261430351836002,1,0.00023130202120767517,1,-1.855131927390837e-05,0.008041065298216705,0.002184681530054176,0,1,0,1,1,0,1,1,0
1784415900000,0.00021270982461802867,0.014967345481333784,-0.0003772583473299244,1,0.00023000544798853093,1,-1.729562337050226e-05,0.007223002401981955,0.001373465404431712,0,1,0,1,1,0,1,1,0
1784415960000,0.0002129087459426446,0.014942888436864341,-0.0004013456423095205,1,0.00022994758200741615,1,-1.703883606477154e-05,0.007003246035694891,0.0011559189171529236,0,1,0,0,1,0,1,1,0
1784416020000,0.00021326952566506254,0.015019916235232975,-0.00032548237505119554,1,0.00022936620982207118,1,-1.6096684157008637e-05,0.007710000061623644,0.0018555750691974277,0,1,0,0,1,0,1,1,0
1784416080000,0.00021326303059863988,0.014942888436864341,-0.0004013456423095205,1,0.00022928380537702288,1,-1.6020774778382997e-05,0.00788495699681619,0.002029322310428205,0,1,0,0,1,0,1,1,0
1784416140000,0.00021313671026055954,0.015218018715132934,-0.00013037487236412288,1,0.00022895344596085928,1,-1.581673570029974e-05,0.008634771992514093,0.002770505271465601,0,1,0,0,1,0,1,1,0
1784416200000,0.00021317102576449054,0.01531447669550786,-3.537517486061692e-05,1,0.00022876940140101223,1,-1.5598375636521693e-05,0.008382018705803546,0.002519584004966875,0,1,0,0,1,0,1,1,0
1784416260000,0.0002131682028064758,0.015350394893272007,0.0,1,0.00022874090937389748,1,-1.557270656742167e-05,0.008260854307994515,0.002399356631999773,0,1,0,0,1,0,1,1,0
1784416320000,0.00021322549190700915,0.015102674587800827,-0.00024397518996111393,1,0.0002282782967341675,1,-1.505280482715836e-05,0.008578967623977748,0.0027158837231706,0,1,0,0,1,0,1,1,0
1784416380000,0.00021328889005779332,0.01510235687158491,-0.0002082943400903173,1,0.0002281616817156961,1,-1.4872791657902782e-05,0.008861328350084567,0.003031579591133571,0,1,0,0,1,0,1,1,0
1784416440000,0.00021330011134199658,0.015196091780675736,-0.00011597322192385671,1,0.0002273292640512938,1,-1.4029152709297204e-05,0.008200743739430928,0.0023766884626463805,0,1,0,0,1,0,1,1,0
1784416500000,0.00021328202547696081,0.015073445528434438,-0.00023676961737211985,1,0.0002273251178645026,1,-1.4043092387541777e-05,0.00798406220749742,0.002162742797207963,0,1,0,0,1,0,1,1,0
1784416560000,0.00021434278243626602,0.014943047245039502,-0.0003652011211392227,1,0.00022588620116994478,1,-1.1543418733678761e-05,0.0068819345951636225,0.0010717376943092576,0,0,0,1,0,0,1,1,0
1784416620000,0.00021431869153734306,0.014809348355192134,-0.0004968834487591608,1,0.0002258844576597715,1,-1.1565766122428439e-05,0.006788098819603674,0.0009795428867728556,0,0,0,1,0,0,1,1,0
1784416680000,0.00021431869153734306,0.014809348355192134,-0.0004968834487591608,1,0.00022592475367642467,1,-1.160606213908161e-05,0.006749023544437934,0.0009408357827129038,0,0,0,1,0,0,1,1,0
1784416740000,0.00021438132626618958,0.014784105131414267,-0.0005217459324154966,1,0.00022548418825769193,1,-1.110286199150235e-05,0.005682314494185672,0.00016230401871713868,0,0,0,1,0,0,1,1,0
1784416800000,0.00021471013167792432,0.014612833659649741,-0.0006904341397939775,1,0.00022552004451755224,1,-1.0809912839627913e-05,0.004788915872660945,-0.00037918718654018056,0,0,0,1,0,0,1,1,0
1784416860000,0.00021474977496941741,0.014466687519549578,-0.0008343759774788637,1,0.00022582713852086273,1,-1.1077363551445312e-05,0.004335899033942605,-0.0002766475669656995,0,0,0,1,0,0,1,1,0
1784416920000,0.0002150204509639796,0.014474144555019426,-0.0008270314154639138,1,0.00022540003211940856,1,-1.037958115542896e-05,0.004911787690556852,0.0002931138594352696,0,0,0,1,0,0,1,1,0
1784416980000,0.00021501051324738582,0.014371659583345289,-0.0009279706202061538,1,0.0002255855960947063,1,-1.0575082847320475e-05,0.004462065314255326,-0.00015138851991520596,0,0,0,1,0,0,1,1,0
1784417040000,0.00021501051324738582,0.014371659583345289,-0.0009279706202061538,1,0.00022669564334758978,1,-1.168513010020396e-05,0.0038283768100266045,-0.00027627970441141715,0,1,0,1,0,0,1,1,0
1784417100000,0.00021502363547471642,0.014371659583345289,-0.0009279706202061538,1,0.000228469425974547,1,-1.3445790499830583e-05,0.0028043203060107037,-0.00021390836461407717,0,1,0,1,0,0,1,1,0
1784417160000,0.0002152240413166229,0.014371500953929878,-0.000928126857035601,1,0.00022816532582349772,1,-1.294128450687483e-05,0.0022343694763469566,-0.000776938975730241,0,0,0,1,0,0,1,1,0
1784417220000,0.00021533600208650843,0.014288227360684897,-0.001010144445964677,1,0.000227720152369684,1,-1.2384150283175575e-05,0.002720729852864201,-0.0002962384997882516,0,1,0,1,0,0,1,1,0
1784417280000,0.0002154942144435041,0.014062426474025324,-0.0012325396084669484,1,0.0002273915757047693,1,-1.1897361261265204e-05,0.002988525421512192,-3.102994323242263e-05,1,1,0,1,0,0,1,1,0
1784417340000,0.00021553239961735691,0.01404625639260291,-0.001248465798743758,1,0.00022731348061071871,1,-1.1781080993361799e-05,0.003378921672840613,0.0003546740924809304,1,1,0,1,0,0,1,1,0
1784417400000,0.00021546978784670224,0.013837043025046548,-0.0014545236294443609,1,0.00022745978332874936,1,-1.198999548204712e-05,0.002744172480956493,-0.0002717531478933688,1,1,0,1,0,0,1,1,0
1784417460000,0.00021537259126116194,0.013578815304266594,-0.001708856536524708,1,0.00022763001608797564,1,-1.2257424826813703e-05,0.0026871431808478067,-0.00032733037686254185,1,1,0,1,0,0,1,1,0
1784417520000,0.00021547514455824587,0.013515783361841182,-0.0017709377767089732,1,0.00022801770003537622,1,-1.2542555477130347e-05,0.0024930963813877046,-0.0005188358275634202,1,1,0,1,0,0,1,1,0
1784417580000,0.00021543279239634612,0.013340348786545832,-0.0019437262960921955,1,0.00022769244841300723,1,-1.2259656016661111e-05,0.002973975264317646,-4.32791660657805e-05,1,1,0,1,0,0,1,1,0
1784417640000,0.0002154309384597352,0.013388951381077365,-0.0018958567679039893,1,0.00022755918954743952,1,-1.2128251087704315e-05,0.00340144552444766,0.00037885820945039836,1,1,0,1,0,0,1,1,0
1784417700000,0.00021547253638724462,0.013388793058868694,-0.0018960127021602543,1,0.00022750872679858886,1,-1.2036190411344235e-05,0.0035933738523395015,0.0005684568084029676,1,1,0,1,0,0,1,1,0
1784417760000,0.00021547253638724462,0.013388793058868694,-0.0018960127021602543,1,0.00022746427340268824,1,-1.1991737015443617e-05,0.0033064786014285683,0.000285044742088369,1,1,0,1,0,0,1,1,0
1784417820000,0.00021560920417385712,0.013452125890237157,-0.0018336351113000667,1,0.00022687506517912208,1,-1.1265861005264964e-05,0.00400505179528126,0.0009749502657618511,1,1,0,1,0,0,1,1,0
1784417880000,0.00021546396678961993,0.013779999815576942,-0.001510706463919985,1,0.00022697269685895214,1,-1.1508730069332217e-05,0.004350730573407159,0.0013154675978710021,1,1,0,1,0,0,1,1,0
1784417940000,0.00021543936889173386,0.013896152899885187,-0.0013963053008332461,1,0.0002276986630525095,1,-1.2259294160775632e-05,0.004332465127392949,0.0012970822010244596,1,1,0,1,0,0,1,1,0
1784418000000,0.00021609141570396313,0.013895994419156343,-0.0013964613912187448,1,0.0002267367700378424,1,-1.0645354333879258e-05,0.0051371798002609135,0.002092027329142,1,1,0,1,0,0,1,1,0
1784418060000,0.00021610888511069837,0.014045939337337842,-0.001248778071907252,1,0.00022576998544915618,1,-9.661100338457813e-06,0.004462708258856687,0.0014253033985144137,1,1,0,1,0,0,1,1,0
