source_type,s1_edge_preservation,s1_signature_overlap,s2_dist,returned_to_same_region,retained_elite,s2_region
Random,0.5000,0.2000,954.6159,false,false,18163064308235371548
Random,0.5000,0.6000,812.4862,false,false,4535028650910407375
Random,0.5000,0.4000,812.9033,false,false,11934982111721237959
Random,0.5556,0.4000,847.9419,false,false,5945486809504421702
Random,0.6944,0.6000,892.4319,false,false,1049903363431535749
Random,0.5000,0.6000,871.6528,false,false,16841423978707458408
Random,0.6667,0.8000,797.4513,true,true,10264966111433119558
Random,0.5278,0.4000,909.8449,false,false,17858276071769568006
Random,0.5833,0.4000,942.9609,false,false,2797875218971079605
Random,0.5556,0.6000,859.4221,false,false,8554856149371499393
Random,0.6111,0.8000,878.7867,false,false,10880988197500648364
Random,0.5833,0.2000,920.0032,false,false,17144898979905452801
Random,0.5833,0.4000,820.8613,false,false,6251334824792168828
Random,0.5556,0.6000,797.4513,true,true,10264966111433119558
Random,0.5000,0.8000,822.7046,false,false,12582600189724284561
Random,0.5000,0.4000,886.3082,false,false,8846860900383733599
Random,0.6111,0.8000,841.4203,false,false,8560349114246935273
Random,0.5833,0.6000,870.7715,false,false,6116351351747646423
Random,0.5556,0.2000,816.0543,false,false,5461327959804510233
Random,0.5556,0.6000,913.4710,false,false,7268109794821716069
Random,0.5278,0.4000,885.7268,false,false,1523679964618040857
Random,0.5278,0.6000,839.3605,false,false,2542412132892670305
Random,0.5556,0.4000,964.6554,false,false,6638879460434605615
Random,0.5000,0.6000,811.3205,false,false,11824326250485796480
Random,0.5556,0.6000,873.5719,false,false,9542405480268854494
Random,0.5833,0.8000,797.4513,true,true,10264966111433119558
Random,0.5833,0.4000,797.4513,true,true,10264966111433119558
Random,0.6111,0.6000,810.6053,true,false,10264966111433119558
Random,0.5000,0.2000,924.4069,false,false,13340484317462359524
Random,0.5833,0.6000,818.9530,false,false,12300470479330745067
Random,0.6111,0.6000,868.4053,false,false,7649101367715038172
Random,0.5833,0.2000,848.6193,false,false,14072106018753040123
Random,0.5278,1.0000,869.6644,false,false,14889273960908694189
Random,0.5000,0.2000,942.4053,false,false,17712770192293387813
Random,0.6111,0.6000,855.0632,false,false,14598283165377573557
Random,0.5278,0.6000,858.5471,false,false,15804545377403740692
Random,0.5000,0.4000,888.8835,false,false,17061359767908163135
Random,0.5000,0.6000,822.5776,false,false,11811168530275145137
Random,0.5000,0.2000,876.8748,false,false,7274286812391516909
Random,0.5278,0.6000,803.3936,false,true,11824326250485796480
Random,0.5833,0.4000,828.8785,false,false,6307814058645704904
Random,0.5000,0.0000,850.0314,false,false,15943350377026120313
Random,0.5278,0.6000,980.1332,false,false,7037133664624399287
Random,0.5833,0.6000,858.0029,false,false,10404330615862539627
Random,0.5000,0.4000,862.4458,false,false,8005584743447669942
Random,0.5000,0.4000,836.0613,false,false,2098140014029165797
Random,0.5833,0.8000,817.9923,false,false,16150261068118086330
Random,0.5556,0.2000,810.5735,false,false,6307814058645704904
Random,0.6389,0.4000,844.4624,false,false,8769285096875476731
Random,0.5278,0.6000,891.7774,false,false,11924007701837874698
Random,0.5000,0.2000,844.4184,false,false,5470990444918039040
Random,0.5833,0.6000,840.1701,false,false,14094329564574553806
Random,0.6389,0.4000,877.0585,false,false,15295444268821399580
Random,0.6111,0.6000,811.3003,false,false,4711019678756631762
Random,0.6111,0.6000,880.9491,false,false,4966883153580304071
Random,0.5833,0.6000,801.8739,false,true,11824326250485796480
Random,0.5833,0.6000,821.7963,true,false,10264966111433119558
Random,0.5000,0.4000,904.1833,false,false,10537721832822595603
Random,0.6111,0.8000,838.7305,false,false,8002949508144976527
Random,0.6111,0.6000,810.5735,false,false,6307814058645704904
Random,0.7222,0.8000,817.9923,false,false,16150261068118086330
Random,0.5278,0.4000,847.1975,false,false,14895160679376853961
Random,0.5278,0.6000,828.7001,false,false,10121627615558797951
Random,0.5278,1.0000,810.5735,false,false,6307814058645704904
Random,0.6111,0.6000,836.8551,false,false,5695577892079293047
Random,0.5278,0.2000,810.5735,false,false,6307814058645704904
Random,0.5000,0.8000,808.0811,false,true,5398611078608603760
Random,0.6111,0.4000,916.1141,false,false,13281757397965630462
Random,0.5278,0.4000,847.5730,false,false,7222924934346477054
Random,0.5556,0.6000,822.5157,false,false,1615906242523744070
Random,0.5278,0.6000,836.5268,false,false,17136833219049425367
Random,0.5556,0.6000,837.8966,false,false,8818872036638609614
Random,0.5556,0.6000,910.0070,false,false,432098179119963102
Random,0.5278,0.6000,849.6376,false,false,11242540990755211090
Random,0.5000,0.8000,797.4513,true,true,10264966111433119558
Random,0.5278,0.6000,870.7144,false,false,13151827776437318104
Random,0.6111,0.4000,837.2387,false,false,7373778606146978034
Random,0.5556,0.6000,798.9434,false,true,678773149692492076
Random,0.5556,0.6000,803.3111,false,true,13996102363368337268
Random,0.5278,0.6000,889.9367,false,false,17766018705386049942
Random,0.5000,0.4000,830.9972,false,false,3030673687312833173
Random,0.5000,0.6000,893.2716,false,false,17387192488787547497
Random,0.6389,0.6000,822.9282,false,false,16706677395443074754
Random,0.5278,0.4000,832.6336,false,false,16690348411077407920
Random,0.5278,0.4000,839.9924,false,false,8002949508144976527
Random,0.6389,0.6000,849.9702,false,false,11224373688108958007
Random,0.5278,0.8000,886.2501,false,false,1376607935917335160
Random,0.5278,0.8000,803.1277,false,true,4975891338178397411
Random,0.5000,0.4000,849.5536,false,false,18184334524170078906
Random,0.5833,0.8000,836.0130,false,false,11163742066561700682
Random,0.6389,0.6000,803.1277,false,true,4975891338178397411
Random,0.5278,0.2000,819.5792,false,false,3585958712743979975
Random,0.5556,0.4000,810.5735,false,false,6307814058645704904
Random,0.6667,0.8000,838.1845,false,false,9092655706995187332
Random,0.6389,0.6000,884.9739,false,false,14232524755068541225
Random,0.5000,0.4000,882.1136,false,false,1270810983822943007
Random,0.5833,0.8000,816.4972,false,false,16588847154838108504
Random,0.5556,0.4000,841.4203,false,false,8560349114246935273
Random,0.6389,0.4000,887.1702,false,false,11679533408829010527
Random,0.5556,0.6000,963.4205,false,false,14230361249070419708
Random,0.5556,0.2000,903.3210,false,false,5337530806795411607
Random,0.5278,0.4000,820.8500,false,false,6894165946539601552
Random,0.5556,0.4000,833.5579,false,false,6870317863420522503
Random,0.5556,0.8000,823.4085,false,false,9982274638534093346
Random,0.5000,0.6000,836.3186,false,false,5296632114337118351
Random,0.6389,0.6000,857.6863,false,false,15350698091460695919
Random,0.6667,0.6000,914.2598,false,false,16030003301094654654
Random,0.5556,0.6000,887.3220,false,false,7534626084167661108
Random,0.5278,0.2000,901.5841,false,false,4286900181007404591
Random,0.5000,0.6000,931.5219,false,false,3739659944860522744
Random,0.5278,0.8000,797.4513,true,true,10264966111433119558
Random,0.6667,0.6000,811.3003,false,false,4711019678756631762
Random,0.7500,0.6000,826.8097,false,false,8889791699136244658
Random,0.5000,0.4000,838.7305,false,false,8002949508144976527
Random,0.5000,0.4000,893.0268,false,false,18389253338503990672
Random,0.6667,0.8000,944.7427,false,false,18236289885820498922
Random,0.5000,0.6000,816.2453,false,false,3030673687312833173
Random,0.5278,0.6000,816.2453,false,false,3030673687312833173
Random,0.5000,0.4000,821.7963,true,false,10264966111433119558
Random,0.5000,0.2000,825.9840,false,false,8139631465454002098
Random,0.5556,0.6000,810.5735,false,false,6307814058645704904
Random,0.5000,0.4000,878.7437,false,false,8516039689994923955
Random,0.5556,0.6000,917.8131,false,false,10316127024476807510
Random,0.5000,0.2000,884.2216,false,false,14530228298613826797
Random,0.5278,0.2000,810.5735,false,false,6307814058645704904
Random,0.5278,0.2000,865.0194,false,false,1328400269908608650
Random,0.5556,0.6000,830.2348,false,false,8371503740699743297
Random,0.6111,1.0000,820.1531,false,false,1799920800935451210
Random,0.6389,0.8000,797.4513,true,true,10264966111433119558
Random,0.5000,0.6000,938.6862,false,false,13739178490220435768
Random,0.7222,1.0000,797.4513,true,true,10264966111433119558
Random,0.5278,0.4000,885.2553,false,false,6040730736648400447
Random,0.5556,0.6000,797.8718,true,true,10264966111433119558
Random,0.5278,0.8000,837.1548,false,false,4611931540814162753
Random,0.5000,0.2000,841.3795,false,false,9188159385150262838
Random,0.5278,0.6000,917.5643,false,false,8411514545472110433
Random,0.5556,0.8000,841.3617,false,false,8332183119630181340
Random,0.5833,0.4000,817.7100,false,false,1816512737565728683
Random,0.6389,0.4000,797.8718,true,true,10264966111433119558
Random,0.6667,0.6000,836.8092,false,false,2868724174853822375
Random,0.5000,0.4000,909.2127,false,false,10804389658804282561
Random,0.5556,0.6000,817.9923,false,false,16150261068118086330
Random,0.5833,0.4000,797.8718,true,true,10264966111433119558
Random,0.5556,0.6000,896.4620,false,false,15307013934009426419
Random,0.5278,0.6000,810.5735,false,false,6307814058645704904
Random,0.6111,0.2000,863.1092,false,false,14610923310796027584
Random,0.6389,0.8000,810.5735,false,false,6307814058645704904
Random,0.5000,0.8000,845.1026,false,false,1167402298584435924
Random,0.5278,0.6000,810.5735,false,false,6307814058645704904
Random,0.5000,0.2000,829.1280,false,false,16829335294309716008
Random,0.5000,0.2000,893.6117,false,false,9676581999541108995
Random,0.5833,0.6000,947.1259,false,false,9217569135976060448
Random,0.5556,0.6000,885.7572,false,false,7073524263837986716
Random,0.5278,0.2000,869.5961,false,false,12626007556925264902
Random,0.5556,0.8000,818.6973,false,false,5432765371757089060
Random,0.5000,0.2000,840.2019,false,false,3585958712743979975
Random,0.5278,0.4000,918.0465,false,false,9171979490667196493
Random,0.5000,0.4000,897.0794,false,false,8584874374342577511
Random,0.5000,0.2000,837.3215,false,false,16090759832646215560
Random,0.5000,0.4000,822.5776,false,false,11811168530275145137
Random,0.7500,1.0000,797.4513,true,true,10264966111433119558
Random,0.5000,0.4000,971.2704,false,false,8754653640421590971
Random,0.5000,0.6000,894.7866,false,false,13738200013190340264
Random,0.5556,0.6000,921.5262,false,false,18300844314595529422
Random,0.5000,0.6000,815.2039,false,false,10413644933670406191
Random,0.6111,0.6000,895.3070,false,false,8363802959805452352
Random,0.5000,0.6000,810.5735,false,false,6307814058645704904
Random,0.5833,0.6000,885.4189,false,false,16815170524792068960
Random,0.6389,0.8000,925.3772,false,false,3930873841516437995
Random,0.5000,0.2000,841.3751,false,false,1137483353308742874
Random,0.5278,0.6000,797.8718,true,true,10264966111433119558
Random,0.5000,0.4000,908.8403,false,false,12172917106579093721
Random,0.5000,0.0000,844.1747,false,false,11478966065975401749
Random,0.6111,0.6000,850.6631,false,false,8527881694570959996
Random,0.5278,0.2000,859.5460,false,false,8277896097420883827
Random,0.5000,0.4000,925.7429,false,false,16034407242380383330
Random,0.5556,1.0000,802.6007,false,true,1683420027325650615
Random,0.5278,0.6000,866.1322,false,false,9439093834522288057
Random,0.5278,0.4000,845.1156,false,false,612523274570922103
Random,0.7222,0.6000,821.4624,false,false,8233460523690004838
Random,0.6111,0.6000,873.3353,false,false,10640567506111608090
Random,0.5000,0.4000,820.8500,false,false,6894165946539601552
Random,0.5556,0.8000,841.3751,false,false,1137483353308742874
Random,0.6389,0.6000,801.8739,false,true,11824326250485796480
Random,0.6111,0.8000,860.8961,false,false,9486027838881100535
Random,0.5278,0.4000,899.1261,false,false,3437071201331742626
Random,0.5278,0.6000,810.5735,false,false,6307814058645704904
Random,0.5278,0.4000,797.8718,true,true,10264966111433119558
Random,0.5278,0.4000,885.9230,false,false,785043243470118388
Random,0.5278,0.6000,810.5735,false,false,6307814058645704904
Random,0.5000,0.6000,881.0417,false,false,8803158655663036114
Random,0.5833,0.2000,821.1781,false,false,15276371457772871461
Random,0.5278,0.6000,839.8496,false,false,5102047391961550296
Random,0.5556,0.6000,797.8718,true,true,10264966111433119558
Random,0.6111,0.6000,820.5115,false,false,7282138676726714151
Random,0.5000,0.4000,880.0587,false,false,2021818446180814356
Random,0.5000,0.6000,847.3005,false,false,14295602806040792908
Random,0.5000,0.6000,812.2031,true,false,10264966111433119558
Random,0.6667,0.8000,862.4677,false,false,6571958199036317674
Random,0.6111,0.6000,849.5536,false,false,18184334524170078906
Random,0.5556,0.4000,803.6585,false,true,15328930014682100007
Random,0.5000,0.2000,811.3003,false,false,4711019678756631762
Random,0.5556,1.0000,797.4513,true,true,10264966111433119558
Random,0.5556,0.6000,827.7977,false,false,11193401417425036634
Random,0.6389,0.8000,797.8718,true,true,10264966111433119558
Random,0.5000,0.6000,798.9434,false,true,678773149692492076
Random,0.5833,0.4000,828.7001,false,false,10121627615558797951
Random,0.5000,0.8000,797.4513,true,true,10264966111433119558
Random,0.6111,1.0000,797.4513,true,true,10264966111433119558
Random,0.5000,0.6000,846.0873,false,false,12836917442460076469
Random,0.5278,0.6000,915.1915,false,false,6403834486490701208
Random,0.5278,0.6000,797.8718,true,true,10264966111433119558
Random,0.5556,0.4000,836.5434,false,false,8818872036638609614
Random,0.5000,0.2000,849.4640,false,false,16863364223497038114
Random,0.5278,0.4000,916.8297,false,false,10481686937183483693
Random,0.5556,0.6000,835.0131,false,false,6524965636449191191
Random,0.5833,0.6000,797.4513,true,true,10264966111433119558
Random,0.5556,0.2000,851.5228,false,false,10238000559977818643
Random,0.5278,0.4000,803.3111,false,true,13996102363368337268
Random,0.5000,0.4000,846.9880,false,false,8768492197743214501
Random,0.5278,0.4000,906.6932,false,false,15910750257674863472
Random,0.5000,0.4000,885.5725,false,false,11269189962902871568
Random,0.6111,0.6000,844.2961,false,false,5640460300929524332
Random,0.5000,0.2000,969.7078,false,false,8327015817954121599
Random,0.5556,0.6000,836.0613,false,false,2098140014029165797
Random,0.5556,0.6000,798.9434,false,true,678773149692492076
Random,0.5278,0.6000,846.5487,false,false,804248321425486618
Random,0.5556,0.0000,850.2862,false,false,18253649714380762959
Random,0.5278,0.8000,871.6659,false,false,360722388546827987
Random,0.5000,0.6000,858.0029,false,false,10404330615862539627
Random,0.6667,1.0000,821.3432,false,false,10411881871262143585
Random,0.5556,0.6000,915.4367,false,false,17792000764269609746
Random,0.5278,0.4000,816.0543,false,false,5461327959804510233
Random,0.5556,0.4000,921.7736,false,false,3531834644811948682
Random,0.5278,0.4000,843.7430,false,false,14223980979630050702
Random,0.5556,0.6000,797.8718,true,true,10264966111433119558
Random,0.5833,0.6000,836.8092,false,false,2868724174853822375
Random,0.5278,0.6000,855.7353,false,false,6868657193775329652
Random,0.5000,0.6000,916.3627,false,false,2096370969877008592
Random,0.5278,0.6000,837.5905,false,false,9977901818997562902
Random,0.5000,0.4000,821.7963,true,false,10264966111433119558
Random,0.6389,1.0000,797.4513,true,true,10264966111433119558
Random,0.5000,0.4000,837.0861,false,false,4745500588190052306
Random,0.5278,0.4000,881.0359,false,false,17130682762589269928
Random,0.5000,0.0000,836.0613,false,false,2098140014029165797
Random,0.5556,0.6000,852.8743,false,false,2274715067136979199
Random,0.5000,0.6000,846.1805,false,false,4039982017803693673
Random,0.6389,0.6000,817.9923,false,false,16150261068118086330
Random,0.5278,0.2000,846.8175,false,false,11889651534673399649
Random,0.5278,1.0000,801.8739,false,true,11824326250485796480
Random,0.5000,0.4000,852.8743,false,false,2274715067136979199
Random,0.5556,0.2000,849.7833,false,false,12640117944877528732
Random,0.6667,0.6000,797.4513,true,true,10264966111433119558
Random,0.5000,0.2000,872.1239,false,false,11926331927255711400
Random,0.5278,0.4000,848.7573,false,false,17053269840869935718
Random,0.5556,1.0000,827.6188,false,false,15328930014682100007
Random,0.5556,0.8000,820.1531,false,false,1799920800935451210
Random,0.5000,0.6000,929.9698,false,false,8886634818490060953
Random,0.7222,0.6000,877.8355,false,false,13336804030541320330
Random,0.5556,0.6000,810.5735,false,false,6307814058645704904
Random,0.5278,0.4000,835.0131,false,false,6524965636449191191
Random,0.5556,0.8000,820.7058,false,false,7079382817155203333
Random,0.6111,0.6000,855.0632,false,false,14598283165377573557
Random,0.5278,0.6000,820.2431,false,false,16549365021343471878
