ID,Path,Type,Category,Owner,Lifecycle,Confidence,Evidence
ART-7891,.venv_kite/lib/python3.14/site-packages/sklearn/tree/tests/__init__.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-7892,.venv_kite/lib/python3.14/site-packages/sklearn/tree/tests/test_swap.py,Executable,Experiment,Unknown,Active,High,Filename matched Experiment; Invoked by 2 files
ART-7893,.venv_kite/lib/python3.14/site-packages/sklearn/tree/tests/test_fenwick.py,Executable,Experiment,Unknown,Active,High,Filename matched Experiment; Invoked by 2 files
ART-7894,.venv_kite/lib/python3.14/site-packages/sklearn/tree/tests/test_export.py,Executable,Experiment,Unknown,Active,High,Filename matched Experiment; Invoked by 2 files
ART-7895,.venv_kite/lib/python3.14/site-packages/sklearn/metrics/_scorer.py,Executable,Unknown,Unknown,Active,Medium,Invoked by 2 files
ART-7896,.venv_kite/lib/python3.14/site-packages/sklearn/metrics/_classification.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-7897,.venv_kite/lib/python3.14/site-packages/sklearn/metrics/_base.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-7898,.venv_kite/lib/python3.14/site-packages/sklearn/metrics/_regression.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-7899,.venv_kite/lib/python3.14/site-packages/sklearn/metrics/__init__.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-7900,.venv_kite/lib/python3.14/site-packages/sklearn/metrics/pairwise.py,Executable,Unknown,Unknown,Active,Medium,Invoked by 2 files
ART-7901,.venv_kite/lib/python3.14/site-packages/sklearn/metrics/_ranking.py,Executable,Unknown,Unknown,Active,Medium,Invoked by 2 files
ART-7902,.venv_kite/lib/python3.14/site-packages/sklearn/metrics/cluster/_bicluster.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-7903,.venv_kite/lib/python3.14/site-packages/sklearn/metrics/cluster/__init__.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-7904,.venv_kite/lib/python3.14/site-packages/sklearn/metrics/cluster/_unsupervised.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-7905,.venv_kite/lib/python3.14/site-packages/sklearn/metrics/cluster/_supervised.py,Executable,Unknown,Unknown,Active,Medium,Invoked by 2 files
ART-7906,.venv_kite/lib/python3.14/site-packages/sklearn/metrics/cluster/tests/test_supervised.py,Executable,Experiment,Unknown,Active,High,Filename matched Experiment; Invoked by 2 files
ART-7907,.venv_kite/lib/python3.14/site-packages/sklearn/metrics/cluster/tests/test_common.py,Executable,Experiment,Unknown,Candidate for Removal,Medium,Filename matched Experiment
ART-7908,.venv_kite/lib/python3.14/site-packages/sklearn/metrics/cluster/tests/__init__.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-7909,.venv_kite/lib/python3.14/site-packages/sklearn/metrics/cluster/tests/test_bicluster.py,Executable,Experiment,Unknown,Candidate for Removal,Medium,Filename matched Experiment
ART-7910,.venv_kite/lib/python3.14/site-packages/sklearn/metrics/cluster/tests/test_unsupervised.py,Executable,Experiment,Unknown,Active,High,Filename matched Experiment; Invoked by 2 files
ART-7911,.venv_kite/lib/python3.14/site-packages/sklearn/metrics/_plot/regression.py,Executable,Unknown,Unknown,Active,Medium,Invoked by 9 files
ART-7912,.venv_kite/lib/python3.14/site-packages/sklearn/metrics/_plot/det_curve.py,Executable,Unknown,Unknown,Active,Medium,Invoked by 2 files
ART-7913,.venv_kite/lib/python3.14/site-packages/sklearn/metrics/_plot/precision_recall_curve.py,Executable,Unknown,Unknown,Active,Medium,Invoked by 2 files
ART-7914,.venv_kite/lib/python3.14/site-packages/sklearn/metrics/_plot/__init__.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-7915,.venv_kite/lib/python3.14/site-packages/sklearn/metrics/_plot/roc_curve.py,Executable,Unknown,Unknown,Active,Medium,Invoked by 2 files
ART-7916,.venv_kite/lib/python3.14/site-packages/sklearn/metrics/_plot/confusion_matrix.py,Executable,Unknown,Unknown,Active,Medium,Invoked by 3 files
ART-7917,.venv_kite/lib/python3.14/site-packages/sklearn/metrics/_plot/tests/test_precision_recall_display.py,Executable,Experiment,Unknown,Active,High,Filename matched Experiment; Invoked by 2 files
ART-7918,.venv_kite/lib/python3.14/site-packages/sklearn/metrics/_plot/tests/test_det_curve_display.py,Executable,Experiment,Unknown,Active,High,Filename matched Experiment; Invoked by 2 files
ART-7919,.venv_kite/lib/python3.14/site-packages/sklearn/metrics/_plot/tests/__init__.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-7920,.venv_kite/lib/python3.14/site-packages/sklearn/metrics/_plot/tests/test_common_curve_display.py,Executable,Experiment,Unknown,Active,High,Filename matched Experiment; Invoked by 2 files
ART-7921,.venv_kite/lib/python3.14/site-packages/sklearn/metrics/_plot/tests/test_confusion_matrix_display.py,Executable,Experiment,Unknown,Active,High,Filename matched Experiment; Invoked by 2 files
ART-7922,.venv_kite/lib/python3.14/site-packages/sklearn/metrics/_plot/tests/test_predict_error_display.py,Executable,Experiment,Unknown,Active,High,Filename matched Experiment; Invoked by 2 files
ART-7923,.venv_kite/lib/python3.14/site-packages/sklearn/metrics/_plot/tests/test_roc_curve_display.py,Executable,Experiment,Unknown,Active,High,Filename matched Experiment; Invoked by 2 files
ART-7924,.venv_kite/lib/python3.14/site-packages/sklearn/metrics/tests/test_common.py,Executable,Experiment,Unknown,Candidate for Removal,Medium,Filename matched Experiment
ART-7925,.venv_kite/lib/python3.14/site-packages/sklearn/metrics/tests/test_score_objects.py,Executable,Experiment,Unknown,Active,High,Filename matched Experiment; Invoked by 2 files
ART-7926,.venv_kite/lib/python3.14/site-packages/sklearn/metrics/tests/test_dist_metrics.py,Executable,Experiment,Unknown,Active,High,Filename matched Experiment; Invoked by 2 files
ART-7927,.venv_kite/lib/python3.14/site-packages/sklearn/metrics/tests/__init__.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-7928,.venv_kite/lib/python3.14/site-packages/sklearn/metrics/tests/test_ranking.py,Executable,Experiment,Unknown,Active,High,Filename matched Experiment; Invoked by 2 files
ART-7929,.venv_kite/lib/python3.14/site-packages/sklearn/metrics/tests/test_pairwise_distances_reduction.py,Executable,Experiment,Unknown,Active,High,Filename matched Experiment; Invoked by 2 files
ART-7930,.venv_kite/lib/python3.14/site-packages/sklearn/metrics/tests/test_pairwise.py,Executable,Experiment,Unknown,Candidate for Removal,Medium,Filename matched Experiment
ART-7931,.venv_kite/lib/python3.14/site-packages/sklearn/metrics/tests/test_classification.py,Executable,Experiment,Unknown,Active,High,Filename matched Experiment; Invoked by 2 files
ART-7932,.venv_kite/lib/python3.14/site-packages/sklearn/metrics/tests/test_regression.py,Executable,Experiment,Unknown,Candidate for Removal,Medium,Filename matched Experiment
ART-7933,.venv_kite/lib/python3.14/site-packages/sklearn/metrics/_pairwise_distances_reduction/_dispatcher.py,Executable,Unknown,Unknown,Active,Medium,Invoked by 2 files
ART-7934,.venv_kite/lib/python3.14/site-packages/sklearn/metrics/_pairwise_distances_reduction/__init__.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-7935,.venv_kite/lib/python3.14/site-packages/sklearn/ensemble/_base.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-7936,.venv_kite/lib/python3.14/site-packages/sklearn/ensemble/_forest.py,Executable,Unknown,Unknown,Active,Medium,Invoked by 3 files
ART-7937,.venv_kite/lib/python3.14/site-packages/sklearn/ensemble/_voting.py,Executable,Unknown,Unknown,Active,Medium,Invoked by 2 files
ART-7938,.venv_kite/lib/python3.14/site-packages/sklearn/ensemble/_bootstrap.py,Executable,Unknown,Unknown,Active,Medium,Invoked by 5 files
ART-7939,.venv_kite/lib/python3.14/site-packages/sklearn/ensemble/_bagging.py,Executable,Unknown,Unknown,Active,Medium,Invoked by 2 files
ART-7940,.venv_kite/lib/python3.14/site-packages/sklearn/ensemble/_gb.py,Executable,Unknown,Unknown,Active,Medium,Invoked by 2 files
ART-7941,.venv_kite/lib/python3.14/site-packages/sklearn/ensemble/_weight_boosting.py,Executable,Unknown,Unknown,Active,Medium,Invoked by 2 files
ART-7942,.venv_kite/lib/python3.14/site-packages/sklearn/ensemble/__init__.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-7943,.venv_kite/lib/python3.14/site-packages/sklearn/ensemble/_iforest.py,Executable,Unknown,Unknown,Active,Medium,Invoked by 2 files
ART-7944,.venv_kite/lib/python3.14/site-packages/sklearn/ensemble/_stacking.py,Executable,Unknown,Unknown,Active,Medium,Invoked by 2 files
ART-7945,.venv_kite/lib/python3.14/site-packages/sklearn/ensemble/tests/test_common.py,Executable,Experiment,Unknown,Candidate for Removal,Medium,Filename matched Experiment
ART-7946,.venv_kite/lib/python3.14/site-packages/sklearn/ensemble/tests/test_voting.py,Executable,Experiment,Unknown,Active,High,Filename matched Experiment; Invoked by 2 files
ART-7947,.venv_kite/lib/python3.14/site-packages/sklearn/ensemble/tests/test_forest.py,Executable,Experiment,Unknown,Active,High,Filename matched Experiment; Invoked by 2 files
ART-7948,.venv_kite/lib/python3.14/site-packages/sklearn/ensemble/tests/test_bagging.py,Executable,Experiment,Unknown,Active,High,Filename matched Experiment; Invoked by 2 files
ART-7949,.venv_kite/lib/python3.14/site-packages/sklearn/ensemble/tests/__init__.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-7950,.venv_kite/lib/python3.14/site-packages/sklearn/ensemble/tests/test_stacking.py,Executable,Experiment,Unknown,Active,High,Filename matched Experiment; Invoked by 2 files
ART-7951,.venv_kite/lib/python3.14/site-packages/sklearn/ensemble/tests/test_bootstrap.py,Executable,Experiment,Unknown,Active,High,Filename matched Experiment; Invoked by 2 files
ART-7952,.venv_kite/lib/python3.14/site-packages/sklearn/ensemble/tests/test_weight_boosting.py,Executable,Experiment,Unknown,Active,High,Filename matched Experiment; Invoked by 2 files
ART-7953,.venv_kite/lib/python3.14/site-packages/sklearn/ensemble/tests/test_gradient_boosting.py,Executable,Experiment,Unknown,Candidate for Removal,Medium,Filename matched Experiment
ART-7954,.venv_kite/lib/python3.14/site-packages/sklearn/ensemble/tests/test_iforest.py,Executable,Experiment,Unknown,Active,High,Filename matched Experiment; Invoked by 2 files
ART-7955,.venv_kite/lib/python3.14/site-packages/sklearn/ensemble/tests/test_base.py,Executable,Experiment,Unknown,Candidate for Removal,Medium,Filename matched Experiment
ART-7956,.venv_kite/lib/python3.14/site-packages/sklearn/ensemble/_hist_gradient_boosting/predictor.py,Executable,Unknown,Unknown,Active,Medium,Invoked by 2 files
ART-7957,.venv_kite/lib/python3.14/site-packages/sklearn/ensemble/_hist_gradient_boosting/binning.py,Executable,Unknown,Unknown,Active,Medium,Invoked by 2 files
ART-7958,.venv_kite/lib/python3.14/site-packages/sklearn/ensemble/_hist_gradient_boosting/gradient_boosting.py,Executable,Unknown,Unknown,Active,Medium,Invoked by 3 files
ART-7959,.venv_kite/lib/python3.14/site-packages/sklearn/ensemble/_hist_gradient_boosting/__init__.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-7960,.venv_kite/lib/python3.14/site-packages/sklearn/ensemble/_hist_gradient_boosting/grower.py,Executable,Unknown,Unknown,Active,Medium,Invoked by 3 files
ART-7961,.venv_kite/lib/python3.14/site-packages/sklearn/ensemble/_hist_gradient_boosting/utils.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-7962,.venv_kite/lib/python3.14/site-packages/sklearn/ensemble/_hist_gradient_boosting/tests/test_grower.py,Executable,Experiment,Unknown,Active,High,Filename matched Experiment; Invoked by 3 files
ART-7963,.venv_kite/lib/python3.14/site-packages/sklearn/ensemble/_hist_gradient_boosting/tests/test_binning.py,Executable,Experiment,Unknown,Active,High,Filename matched Experiment; Invoked by 2 files
ART-7964,.venv_kite/lib/python3.14/site-packages/sklearn/ensemble/_hist_gradient_boosting/tests/__init__.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-7965,.venv_kite/lib/python3.14/site-packages/sklearn/ensemble/_hist_gradient_boosting/tests/test_splitting.py,Executable,Experiment,Unknown,Active,High,Filename matched Experiment; Invoked by 2 files
ART-7966,.venv_kite/lib/python3.14/site-packages/sklearn/ensemble/_hist_gradient_boosting/tests/test_predictor.py,Executable,Experiment,Unknown,Active,High,Filename matched Experiment; Invoked by 2 files
ART-7967,.venv_kite/lib/python3.14/site-packages/sklearn/ensemble/_hist_gradient_boosting/tests/test_monotonic_constraints.py,Executable,Experiment,Unknown,Active,High,Filename matched Experiment; Invoked by 3 files
ART-7968,.venv_kite/lib/python3.14/site-packages/sklearn/ensemble/_hist_gradient_boosting/tests/test_gradient_boosting.py,Executable,Experiment,Unknown,Active,High,Filename matched Experiment; Invoked by 3 files
ART-7969,.venv_kite/lib/python3.14/site-packages/sklearn/ensemble/_hist_gradient_boosting/tests/test_warm_start.py,Executable,Experiment,Unknown,Active,High,Filename matched Experiment; Invoked by 2 files
ART-7970,.venv_kite/lib/python3.14/site-packages/sklearn/ensemble/_hist_gradient_boosting/tests/test_compare_lightgbm.py,Executable,Experiment,Unknown,Active,High,Filename matched Experiment; Invoked by 2 files
ART-7971,.venv_kite/lib/python3.14/site-packages/sklearn/ensemble/_hist_gradient_boosting/tests/test_histogram.py,Executable,Experiment,Unknown,Active,High,Filename matched Experiment; Invoked by 2 files
ART-7972,.venv_kite/lib/python3.14/site-packages/sklearn/experimental/__init__.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-7973,.venv_kite/lib/python3.14/site-packages/sklearn/experimental/enable_hist_gradient_boosting.py,Executable,Unknown,Unknown,Active,Medium,Invoked by 2 files
ART-7974,.venv_kite/lib/python3.14/site-packages/sklearn/experimental/enable_halving_search_cv.py,Executable,Unknown,Unknown,Active,Medium,Invoked by 2 files
ART-7975,.venv_kite/lib/python3.14/site-packages/sklearn/experimental/enable_iterative_imputer.py,Executable,Unknown,Unknown,Active,Medium,Invoked by 2 files
ART-7976,.venv_kite/lib/python3.14/site-packages/sklearn/experimental/tests/test_enable_hist_gradient_boosting.py,Executable,Experiment,Unknown,Active,High,Filename matched Experiment; Invoked by 2 files
ART-7977,.venv_kite/lib/python3.14/site-packages/sklearn/experimental/tests/test_enable_iterative_imputer.py,Executable,Experiment,Unknown,Active,High,Filename matched Experiment; Invoked by 2 files
ART-7978,.venv_kite/lib/python3.14/site-packages/sklearn/experimental/tests/__init__.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-7979,.venv_kite/lib/python3.14/site-packages/sklearn/experimental/tests/test_enable_successive_halving.py,Executable,Experiment,Unknown,Active,High,Filename matched Experiment; Invoked by 2 files
ART-7980,.venv_kite/lib/python3.14/site-packages/sklearn/cluster/_agglomerative.py,Executable,Unknown,Unknown,Active,Medium,Invoked by 2 files
ART-7981,.venv_kite/lib/python3.14/site-packages/sklearn/cluster/_optics.py,Executable,Unknown,Unknown,Active,Medium,Invoked by 3 files
ART-7982,.venv_kite/lib/python3.14/site-packages/sklearn/cluster/_dbscan.py,Executable,Unknown,Unknown,Active,Medium,Invoked by 3 files
ART-7983,.venv_kite/lib/python3.14/site-packages/sklearn/cluster/_bicluster.py,Executable,Unknown,Unknown,Active,Medium,Invoked by 2 files
ART-7984,.venv_kite/lib/python3.14/site-packages/sklearn/cluster/_feature_agglomeration.py,Executable,Unknown,Unknown,Active,Medium,Invoked by 2 files
ART-7985,.venv_kite/lib/python3.14/site-packages/sklearn/cluster/__init__.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-7986,.venv_kite/lib/python3.14/site-packages/sklearn/cluster/_kmeans.py,Executable,Unknown,Unknown,Active,Medium,Invoked by 4 files
ART-7987,.venv_kite/lib/python3.14/site-packages/sklearn/cluster/_spectral.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-7988,.venv_kite/lib/python3.14/site-packages/sklearn/cluster/_bisect_k_means.py,Executable,Unknown,Unknown,Active,Medium,Invoked by 2 files
ART-7989,.venv_kite/lib/python3.14/site-packages/sklearn/cluster/_affinity_propagation.py,Executable,Unknown,Unknown,Active,Medium,Invoked by 3 files
ART-7990,.venv_kite/lib/python3.14/site-packages/sklearn/cluster/_birch.py,Executable,Unknown,Unknown,Active,Medium,Invoked by 2 files
ART-7991,.venv_kite/lib/python3.14/site-packages/sklearn/cluster/_mean_shift.py,Executable,Unknown,Unknown,Active,Medium,Invoked by 3 files
ART-7992,.venv_kite/lib/python3.14/site-packages/sklearn/cluster/tests/test_mean_shift.py,Executable,Experiment,Unknown,Active,High,Filename matched Experiment; Invoked by 2 files
ART-7993,.venv_kite/lib/python3.14/site-packages/sklearn/cluster/tests/test_k_means.py,Executable,Experiment,Unknown,Active,High,Filename matched Experiment; Invoked by 2 files
ART-7994,.venv_kite/lib/python3.14/site-packages/sklearn/cluster/tests/test_feature_agglomeration.py,Executable,Experiment,Unknown,Active,High,Filename matched Experiment; Invoked by 2 files
ART-7995,.venv_kite/lib/python3.14/site-packages/sklearn/cluster/tests/test_dbscan.py,Executable,Experiment,Unknown,Active,High,Filename matched Experiment; Invoked by 2 files
ART-7996,.venv_kite/lib/python3.14/site-packages/sklearn/cluster/tests/test_birch.py,Executable,Experiment,Unknown,Active,High,Filename matched Experiment; Invoked by 2 files
ART-7997,.venv_kite/lib/python3.14/site-packages/sklearn/cluster/tests/test_affinity_propagation.py,Executable,Experiment,Unknown,Active,High,Filename matched Experiment; Invoked by 2 files
ART-7998,.venv_kite/lib/python3.14/site-packages/sklearn/cluster/tests/test_optics.py,Executable,Experiment,Unknown,Active,High,Filename matched Experiment; Invoked by 2 files
ART-7999,.venv_kite/lib/python3.14/site-packages/sklearn/cluster/tests/__init__.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-8000,.venv_kite/lib/python3.14/site-packages/sklearn/cluster/tests/test_bisect_k_means.py,Executable,Experiment,Unknown,Active,High,Filename matched Experiment; Invoked by 2 files
