ticker,direction,entry_price,adaptive_target,adaptive_risk,risk_distance,multiplier,adjusted_stop,exit_price,exit_time_ist,exit_reason,realized_return,max_adverse_excursion,false_stop,oqs,entry_state,h300_counterfactual_ret
PNB_NS,SHORT,116.300003,109.697830,121.358002,5.057999,1.100000,121.863802,116.430000,10:14,HORIZON,-0.001118,-0.003095,False,68,WAIT-HIGH,-0.001118
PNB_NS,SHORT,116.300003,109.697830,121.358002,5.057999,1.250000,122.622502,116.430000,10:14,HORIZON,-0.001118,-0.003095,False,68,WAIT-HIGH,-0.001118
PNB_NS,SHORT,116.300003,109.697830,121.358002,5.057999,1.500000,123.887002,116.430000,10:14,HORIZON,-0.001118,-0.003095,False,68,WAIT-HIGH,-0.001118
PNB_NS,SHORT,116.300003,109.697830,121.358002,5.057999,2.000000,126.416002,116.430000,10:14,HORIZON,-0.001118,-0.003095,False,68,WAIT-HIGH,-0.001118
RECLTD_NS,LONG,315.600006,327.367344,301.366397,14.233610,0.500000,308.483201,315.799988,10:14,HORIZON,0.000634,-0.005070,False,80,WAIT-HIGH,0.000634
RECLTD_NS,LONG,315.600006,327.367344,301.366397,14.233610,0.750000,304.924799,315.799988,10:14,HORIZON,0.000634,-0.005070,False,80,WAIT-HIGH,0.000634
RECLTD_NS,LONG,315.600006,327.367344,301.366397,14.233610,0.900000,302.789757,315.799988,10:14,HORIZON,0.000634,-0.005070,False,80,WAIT-HIGH,0.000634
RECLTD_NS,LONG,315.600006,327.367344,301.366397,14.233610,1.000000,301.366397,315.799988,10:14,HORIZON,0.000634,-0.005070,False,80,WAIT-HIGH,0.000634
RECLTD_NS,LONG,315.600006,327.367344,301.366397,14.233610,1.100000,299.943036,315.799988,10:14,HORIZON,0.000634,-0.005070,False,80,WAIT-HIGH,0.000634
RECLTD_NS,LONG,315.600006,327.367344,301.366397,14.233610,1.250000,297.807994,315.799988,10:14,HORIZON,0.000634,-0.005070,False,80,WAIT-HIGH,0.000634
RECLTD_NS,LONG,315.600006,327.367344,301.366397,14.233610,1.500000,294.249592,315.799988,10:14,HORIZON,0.000634,-0.005070,False,80,WAIT-HIGH,0.000634
RECLTD_NS,LONG,315.600006,327.367344,301.366397,14.233610,2.000000,287.132787,315.799988,10:14,HORIZON,0.000634,-0.005070,False,80,WAIT-HIGH,0.000634
SBILIFE_NS,LONG,1723.599976,1790.199251,1669.556249,54.043726,0.500000,1696.578113,1724.400024,10:14,HORIZON,0.000464,-0.015665,False,93,ENTER,0.000464
SBILIFE_NS,LONG,1723.599976,1790.199251,1669.556249,54.043726,0.750000,1683.067181,1724.400024,10:14,HORIZON,0.000464,-0.015665,False,93,ENTER,0.000464
SBILIFE_NS,LONG,1723.599976,1790.199251,1669.556249,54.043726,0.900000,1674.960622,1724.400024,10:14,HORIZON,0.000464,-0.015665,False,93,ENTER,0.000464
SBILIFE_NS,LONG,1723.599976,1790.199251,1669.556249,54.043726,1.000000,1669.556249,1724.400024,10:14,HORIZON,0.000464,-0.015665,False,93,ENTER,0.000464
SBILIFE_NS,LONG,1723.599976,1790.199251,1669.556249,54.043726,1.100000,1664.151877,1724.400024,10:14,HORIZON,0.000464,-0.015665,False,93,ENTER,0.000464
SBILIFE_NS,LONG,1723.599976,1790.199251,1669.556249,54.043726,1.250000,1656.045318,1724.400024,10:14,HORIZON,0.000464,-0.015665,False,93,ENTER,0.000464
SBILIFE_NS,LONG,1723.599976,1790.199251,1669.556249,54.043726,1.500000,1642.534386,1724.400024,10:14,HORIZON,0.000464,-0.015665,False,93,ENTER,0.000464
SBILIFE_NS,LONG,1723.599976,1790.199251,1669.556249,54.043726,2.000000,1615.512523,1724.400024,10:14,HORIZON,0.000464,-0.015665,False,93,ENTER,0.000464
SBIN_NS,SHORT,1006.099976,967.612478,1037.332768,31.232792,0.500000,1021.716372,1008.799988,10:14,HORIZON,-0.002684,-0.004870,False,66,WAIT-HIGH,-0.002684
SBIN_NS,SHORT,1006.099976,967.612478,1037.332768,31.232792,0.750000,1029.524570,1008.799988,10:14,HORIZON,-0.002684,-0.004870,False,66,WAIT-HIGH,-0.002684
SBIN_NS,SHORT,1006.099976,967.612478,1037.332768,31.232792,0.900000,1034.209489,1008.799988,10:14,HORIZON,-0.002684,-0.004870,False,66,WAIT-HIGH,-0.002684
SBIN_NS,SHORT,1006.099976,967.612478,1037.332768,31.232792,1.000000,1037.332768,1008.799988,10:14,HORIZON,-0.002684,-0.004870,False,66,WAIT-HIGH,-0.002684
SBIN_NS,SHORT,1006.099976,967.612478,1037.332768,31.232792,1.100000,1040.456047,1008.799988,10:14,HORIZON,-0.002684,-0.004870,False,66,WAIT-HIGH,-0.002684
SBIN_NS,SHORT,1006.099976,967.612478,1037.332768,31.232792,1.250000,1045.140966,1008.799988,10:14,HORIZON,-0.002684,-0.004870,False,66,WAIT-HIGH,-0.002684
SBIN_NS,SHORT,1006.099976,967.612478,1037.332768,31.232792,1.500000,1052.949164,1008.799988,10:14,HORIZON,-0.002684,-0.004870,False,66,WAIT-HIGH,-0.002684
SBIN_NS,SHORT,1006.099976,967.612478,1037.332768,31.232792,2.000000,1068.565560,1008.799988,10:14,HORIZON,-0.002684,-0.004870,False,66,WAIT-HIGH,-0.002684
TATACONSUM_NS,LONG,1009.900024,1053.928669,980.721528,29.178496,0.500000,995.310776,1015.000000,10:14,HORIZON,0.005050,-0.001584,False,93,WAIT-HIGH,0.005050
TATACONSUM_NS,LONG,1009.900024,1053.928669,980.721528,29.178496,0.750000,988.016152,1015.000000,10:14,HORIZON,0.005050,-0.001584,False,93,WAIT-HIGH,0.005050
TATACONSUM_NS,LONG,1009.900024,1053.928669,980.721528,29.178496,0.900000,983.639378,1015.000000,10:14,HORIZON,0.005050,-0.001584,False,93,WAIT-HIGH,0.005050
TATACONSUM_NS,LONG,1009.900024,1053.928669,980.721528,29.178496,1.000000,980.721528,1015.000000,10:14,HORIZON,0.005050,-0.001584,False,93,WAIT-HIGH,0.005050
TATACONSUM_NS,LONG,1009.900024,1053.928669,980.721528,29.178496,1.100000,977.803678,1015.000000,10:14,HORIZON,0.005050,-0.001584,False,93,WAIT-HIGH,0.005050
TATACONSUM_NS,LONG,1009.900024,1053.928669,980.721528,29.178496,1.250000,973.426904,1015.000000,10:14,HORIZON,0.005050,-0.001584,False,93,WAIT-HIGH,0.005050
TATACONSUM_NS,LONG,1009.900024,1053.928669,980.721528,29.178496,1.500000,966.132280,1015.000000,10:14,HORIZON,0.005050,-0.001584,False,93,WAIT-HIGH,0.005050
TATACONSUM_NS,LONG,1009.900024,1053.928669,980.721528,29.178496,2.000000,951.543032,1015.000000,10:14,HORIZON,0.005050,-0.001584,False,93,WAIT-HIGH,0.005050
TITAN_NS,SHORT,4990.500000,4822.315420,5135.901667,145.401667,0.500000,5063.200834,4989.000000,10:14,HORIZON,0.000301,-0.004909,False,60,WAIT-HIGH,0.000301
TITAN_NS,SHORT,4990.500000,4822.315420,5135.901667,145.401667,0.750000,5099.551251,4989.000000,10:14,HORIZON,0.000301,-0.004909,False,60,WAIT-HIGH,0.000301
TITAN_NS,SHORT,4990.500000,4822.315420,5135.901667,145.401667,0.900000,5121.361501,4989.000000,10:14,HORIZON,0.000301,-0.004909,False,60,WAIT-HIGH,0.000301
TITAN_NS,SHORT,4990.500000,4822.315420,5135.901667,145.401667,1.000000,5135.901667,4989.000000,10:14,HORIZON,0.000301,-0.004909,False,60,WAIT-HIGH,0.000301
TITAN_NS,SHORT,4990.500000,4822.315420,5135.901667,145.401667,1.100000,5150.441834,4989.000000,10:14,HORIZON,0.000301,-0.004909,False,60,WAIT-HIGH,0.000301
TITAN_NS,SHORT,4990.500000,4822.315420,5135.901667,145.401667,1.250000,5172.252084,4989.000000,10:14,HORIZON,0.000301,-0.004909,False,60,WAIT-HIGH,0.000301
TITAN_NS,SHORT,4990.500000,4822.315420,5135.901667,145.401667,1.500000,5208.602501,4989.000000,10:14,HORIZON,0.000301,-0.004909,False,60,WAIT-HIGH,0.000301
TITAN_NS,SHORT,4990.500000,4822.315420,5135.901667,145.401667,2.000000,5281.303335,4989.000000,10:14,HORIZON,0.000301,-0.004909,False,60,WAIT-HIGH,0.000301
TRENT_NS,LONG,2784.500000,2932.575463,2657.158150,127.341850,0.500000,2720.829075,2790.199951,10:14,HORIZON,0.002047,-0.004776,False,86,WAIT-HIGH,0.002047
TRENT_NS,LONG,2784.500000,2932.575463,2657.158150,127.341850,0.750000,2688.993613,2790.199951,10:14,HORIZON,0.002047,-0.004776,False,86,WAIT-HIGH,0.002047
TRENT_NS,LONG,2784.500000,2932.575463,2657.158150,127.341850,0.900000,2669.892335,2790.199951,10:14,HORIZON,0.002047,-0.004776,False,86,WAIT-HIGH,0.002047
TRENT_NS,LONG,2784.500000,2932.575463,2657.158150,127.341850,1.000000,2657.158150,2790.199951,10:14,HORIZON,0.002047,-0.004776,False,86,WAIT-HIGH,0.002047
TRENT_NS,LONG,2784.500000,2932.575463,2657.158150,127.341850,1.100000,2644.423965,2790.199951,10:14,HORIZON,0.002047,-0.004776,False,86,WAIT-HIGH,0.002047
TRENT_NS,LONG,2784.500000,2932.575463,2657.158150,127.341850,1.250000,2625.322688,2790.199951,10:14,HORIZON,0.002047,-0.004776,False,86,WAIT-HIGH,0.002047
TRENT_NS,LONG,2784.500000,2932.575463,2657.158150,127.341850,1.500000,2593.487225,2790.199951,10:14,HORIZON,0.002047,-0.004776,False,86,WAIT-HIGH,0.002047
TRENT_NS,LONG,2784.500000,2932.575463,2657.158150,127.341850,2.000000,2529.816300,2790.199951,10:14,HORIZON,0.002047,-0.004776,False,86,WAIT-HIGH,0.002047
ULTRACEMCO_NS,LONG,11113.000000,11424.264221,10799.725289,313.274711,0.500000,10956.362644,11138.000000,10:14,HORIZON,0.002250,-0.010618,False,80,WAIT-HIGH,0.002250
ULTRACEMCO_NS,LONG,11113.000000,11424.264221,10799.725289,313.274711,0.750000,10878.043967,11138.000000,10:14,HORIZON,0.002250,-0.010618,False,80,WAIT-HIGH,0.002250
ULTRACEMCO_NS,LONG,11113.000000,11424.264221,10799.725289,313.274711,0.900000,10831.052760,11138.000000,10:14,HORIZON,0.002250,-0.010618,False,80,WAIT-HIGH,0.002250
ULTRACEMCO_NS,LONG,11113.000000,11424.264221,10799.725289,313.274711,1.000000,10799.725289,11138.000000,10:14,HORIZON,0.002250,-0.010618,False,80,WAIT-HIGH,0.002250
ULTRACEMCO_NS,LONG,11113.000000,11424.264221,10799.725289,313.274711,1.100000,10768.397818,11138.000000,10:14,HORIZON,0.002250,-0.010618,False,80,WAIT-HIGH,0.002250
ULTRACEMCO_NS,LONG,11113.000000,11424.264221,10799.725289,313.274711,1.250000,10721.406611,11138.000000,10:14,HORIZON,0.002250,-0.010618,False,80,WAIT-HIGH,0.002250
ULTRACEMCO_NS,LONG,11113.000000,11424.264221,10799.725289,313.274711,1.500000,10643.087933,11138.000000,10:14,HORIZON,0.002250,-0.010618,False,80,WAIT-HIGH,0.002250
ULTRACEMCO_NS,LONG,11113.000000,11424.264221,10799.725289,313.274711,2.000000,10486.450578,11138.000000,10:14,HORIZON,0.002250,-0.010618,False,80,WAIT-HIGH,0.002250
UNITDSPR_NS,SHORT,1434.500000,1383.947091,1499.403374,64.903374,0.500000,1466.951687,1436.800049,10:14,HORIZON,-0.001603,-0.004949,False,72,WAIT-HIGH,-0.001603
UNITDSPR_NS,SHORT,1434.500000,1383.947091,1499.403374,64.903374,0.750000,1483.177530,1436.800049,10:14,HORIZON,-0.001603,-0.004949,False,72,WAIT-HIGH,-0.001603
UNITDSPR_NS,SHORT,1434.500000,1383.947091,1499.403374,64.903374,0.900000,1492.913036,1436.800049,10:14,HORIZON,-0.001603,-0.004949,False,72,WAIT-HIGH,-0.001603
UNITDSPR_NS,SHORT,1434.500000,1383.947091,1499.403374,64.903374,1.000000,1499.403374,1436.800049,10:14,HORIZON,-0.001603,-0.004949,False,72,WAIT-HIGH,-0.001603
UNITDSPR_NS,SHORT,1434.500000,1383.947091,1499.403374,64.903374,1.100000,1505.893711,1436.800049,10:14,HORIZON,-0.001603,-0.004949,False,72,WAIT-HIGH,-0.001603
UNITDSPR_NS,SHORT,1434.500000,1383.947091,1499.403374,64.903374,1.250000,1515.629217,1436.800049,10:14,HORIZON,-0.001603,-0.004949,False,72,WAIT-HIGH,-0.001603
UNITDSPR_NS,SHORT,1434.500000,1383.947091,1499.403374,64.903374,1.500000,1531.855060,1436.800049,10:14,HORIZON,-0.001603,-0.004949,False,72,WAIT-HIGH,-0.001603
UNITDSPR_NS,SHORT,1434.500000,1383.947091,1499.403374,64.903374,2.000000,1564.306747,1436.800049,10:14,HORIZON,-0.001603,-0.004949,False,72,WAIT-HIGH,-0.001603
UPL_NS,LONG,573.700012,594.634146,554.810904,18.889108,0.500000,564.255458,575.400024,10:14,HORIZON,0.002963,-0.005752,False,80,WAIT-HIGH,0.002963
UPL_NS,LONG,573.700012,594.634146,554.810904,18.889108,0.750000,559.533181,575.400024,10:14,HORIZON,0.002963,-0.005752,False,80,WAIT-HIGH,0.002963
UPL_NS,LONG,573.700012,594.634146,554.810904,18.889108,0.900000,556.699815,575.400024,10:14,HORIZON,0.002963,-0.005752,False,80,WAIT-HIGH,0.002963
UPL_NS,LONG,573.700012,594.634146,554.810904,18.889108,1.000000,554.810904,575.400024,10:14,HORIZON,0.002963,-0.005752,False,80,WAIT-HIGH,0.002963
UPL_NS,LONG,573.700012,594.634146,554.810904,18.889108,1.100000,552.921993,575.400024,10:14,HORIZON,0.002963,-0.005752,False,80,WAIT-HIGH,0.002963
UPL_NS,LONG,573.700012,594.634146,554.810904,18.889108,1.250000,550.088627,575.400024,10:14,HORIZON,0.002963,-0.005752,False,80,WAIT-HIGH,0.002963
UPL_NS,LONG,573.700012,594.634146,554.810904,18.889108,1.500000,545.366350,575.400024,10:14,HORIZON,0.002963,-0.005752,False,80,WAIT-HIGH,0.002963
UPL_NS,LONG,573.700012,594.634146,554.810904,18.889108,2.000000,535.921796,575.400024,10:14,HORIZON,0.002963,-0.005752,False,80,WAIT-HIGH,0.002963
VBL_NS,LONG,404.450012,420.368616,389.888078,14.561934,0.500000,397.169045,405.950012,10:14,HORIZON,0.003709,-0.001854,False,93,WAIT-HIGH,0.003709
VBL_NS,LONG,404.450012,420.368616,389.888078,14.561934,0.750000,393.528562,405.950012,10:14,HORIZON,0.003709,-0.001854,False,93,WAIT-HIGH,0.003709
VBL_NS,LONG,404.450012,420.368616,389.888078,14.561934,0.900000,391.344271,405.950012,10:14,HORIZON,0.003709,-0.001854,False,93,WAIT-HIGH,0.003709
VBL_NS,LONG,404.450012,420.368616,389.888078,14.561934,1.000000,389.888078,405.950012,10:14,HORIZON,0.003709,-0.001854,False,93,WAIT-HIGH,0.003709
VBL_NS,LONG,404.450012,420.368616,389.888078,14.561934,1.100000,388.431885,405.950012,10:14,HORIZON,0.003709,-0.001854,False,93,WAIT-HIGH,0.003709
VBL_NS,LONG,404.450012,420.368616,389.888078,14.561934,1.250000,386.247595,405.950012,10:14,HORIZON,0.003709,-0.001854,False,93,WAIT-HIGH,0.003709
VBL_NS,LONG,404.450012,420.368616,389.888078,14.561934,1.500000,382.607111,405.950012,10:14,HORIZON,0.003709,-0.001854,False,93,WAIT-HIGH,0.003709
VBL_NS,LONG,404.450012,420.368616,389.888078,14.561934,2.000000,375.326144,405.950012,10:14,HORIZON,0.003709,-0.001854,False,93,WAIT-HIGH,0.003709
VEDL_NS,SHORT,272.250000,258.955838,284.503110,12.253110,0.500000,278.376555,272.649994,10:14,HORIZON,-0.001469,-0.002020,False,68,WAIT-HIGH,-0.001469
VEDL_NS,SHORT,272.250000,258.955838,284.503110,12.253110,0.750000,281.439833,272.649994,10:14,HORIZON,-0.001469,-0.002020,False,68,WAIT-HIGH,-0.001469
VEDL_NS,SHORT,272.250000,258.955838,284.503110,12.253110,0.900000,283.277799,272.649994,10:14,HORIZON,-0.001469,-0.002020,False,68,WAIT-HIGH,-0.001469
VEDL_NS,SHORT,272.250000,258.955838,284.503110,12.253110,1.000000,284.503110,272.649994,10:14,HORIZON,-0.001469,-0.002020,False,68,WAIT-HIGH,-0.001469
VEDL_NS,SHORT,272.250000,258.955838,284.503110,12.253110,1.100000,285.728421,272.649994,10:14,HORIZON,-0.001469,-0.002020,False,68,WAIT-HIGH,-0.001469
VEDL_NS,SHORT,272.250000,258.955838,284.503110,12.253110,1.250000,287.566388,272.649994,10:14,HORIZON,-0.001469,-0.002020,False,68,WAIT-HIGH,-0.001469
VEDL_NS,SHORT,272.250000,258.955838,284.503110,12.253110,1.500000,290.629665,272.649994,10:14,HORIZON,-0.001469,-0.002020,False,68,WAIT-HIGH,-0.001469
VEDL_NS,SHORT,272.250000,258.955838,284.503110,12.253110,2.000000,296.756221,272.649994,10:14,HORIZON,-0.001469,-0.002020,False,68,WAIT-HIGH,-0.001469
WIPRO_NS,SHORT,172.199997,164.436518,177.512231,5.312234,0.500000,174.856114,172.199997,10:14,HORIZON,0.000000,-0.001103,False,53,WAIT-HIGH,0.000000
WIPRO_NS,SHORT,172.199997,164.436518,177.512231,5.312234,0.750000,176.184173,172.199997,10:14,HORIZON,0.000000,-0.001103,False,53,WAIT-HIGH,0.000000
WIPRO_NS,SHORT,172.199997,164.436518,177.512231,5.312234,0.900000,176.981008,172.199997,10:14,HORIZON,0.000000,-0.001103,False,53,WAIT-HIGH,0.000000
WIPRO_NS,SHORT,172.199997,164.436518,177.512231,5.312234,1.000000,177.512231,172.199997,10:14,HORIZON,0.000000,-0.001103,False,53,WAIT-HIGH,0.000000
WIPRO_NS,SHORT,172.199997,164.436518,177.512231,5.312234,1.100000,178.043455,172.199997,10:14,HORIZON,0.000000,-0.001103,False,53,WAIT-HIGH,0.000000
WIPRO_NS,SHORT,172.199997,164.436518,177.512231,5.312234,1.250000,178.840290,172.199997,10:14,HORIZON,0.000000,-0.001103,False,53,WAIT-HIGH,0.000000
WIPRO_NS,SHORT,172.199997,164.436518,177.512231,5.312234,1.500000,180.168349,172.199997,10:14,HORIZON,0.000000,-0.001103,False,53,WAIT-HIGH,0.000000
WIPRO_NS,SHORT,172.199997,164.436518,177.512231,5.312234,2.000000,182.824466,172.199997,10:14,HORIZON,0.000000,-0.001103,False,53,WAIT-HIGH,0.000000
